index,hour,latency,uptime
0,0,42,100
0,1,60,100
0,2,54,100
0,3,74,100
0,4,50,100
0,5,48,100
0,6,43,100
0,7,72,100
0,8,48,100
0,9,48,100
0,10,48,100
0,11,46,100
0,12,45,100
0,13,42,100
0,14,42,100
0,15,45,100
0,16,42,100
0,17,41,100
0,18,41,100
0,19,42,100
0,20,41,100
0,21,43,100
0,22,42,100
0,23,42,100
1,0,181,100
1,1,171,100
1,2,207,100
1,3,180,100
1,4,168,100
1,5,182,100
1,6,209,100
1,7,173,100
1,8,185,100
1,9,179,100
1,10,187,100
1,11,214,100
1,12,177,100
1,13,173,100
1,14,173,100
1,15,176,100
1,16,168,100
1,17,168,100
1,18,172,100
1,19,174,100
1,20,176,100
1,21,167,100
1,22,161,100
1,23,177,100
2,0,183,100
2,1,189,100
2,2,219,100
2,3,188,100
2,4,220,100
2,5,174,100
2,6,227,100
2,7,284,100
2,8,269,100
2,9,204,100
2,10,636,100
2,11,1030,91.67
2,12,213,100
2,13,193,100
2,14,218,100
2,15,168,100
2,16,200,100
2,17,197,100
2,18,170,100
2,19,167,100
2,20,267,100
2,21,193,100
2,22,179,100
2,23,199,100
3,0,227,100
3,1,174,100
3,2,209,100
3,3,241,100
3,4,208,100
3,5,185,100
3,6,189,100
3,7,216,100
3,8,190,100
3,9,186,100
3,10,192,100
3,11,188,100
3,12,388,100
3,13,193,100
3,14,179,100
3,15,616,100
3,16,181,100
3,17,178,100
3,18,607,100
3,19,265,100
3,20,187,100
3,21,187,100
3,22,198,100
3,23,184,100
4,0,167,100
4,1,174,100
4,2,193,100
4,3,199,100
4,4,190,100
4,5,184,100
4,6,185,100
4,7,177,100
4,8,200,100
4,9,183,100
4,10,167,100
4,11,290,100
4,12,190,100
4,13,171,100
4,14,178,100
4,15,175,100
4,16,991,91.67
4,17,204,100
4,18,168,100
4,19,204,100
4,20,169,100
4,21,179,100
4,22,197,100
4,23,164,100
5,0,178,100
5,1,171,100
5,2,203,100
5,3,188,100
5,4,274,100
5,5,196,100
5,6,598,100
5,7,189,100
5,8,166,100
5,9,221,100
5,10,174,100
5,11,179,100
5,12,163,100
5,13,169,100
5,14,173,100
5,15,175,100
5,16,172,100
5,17,168,100
5,18,176,100
5,19,188,100
5,20,163,100
5,21,515,100
5,22,162,100
5,23,177,100
6,0,179,100
6,1,210,100
6,2,169,100
6,3,186,100
6,4,203,100
6,5,167,91.67
6,6,194,100
6,7,190,100
6,8,258,100
6,9,199,100
6,10,168,91.67
6,11,199,100
6,12,187,100
6,13,173,100
6,14,582,100
6,15,172,100
6,16,171,100
6,17,176,100
6,18,175,100
6,19,529,100
6,20,196,100
6,21,173,100
6,22,161,100
6,23,157,100
7,0,174,100
7,1,199,100
7,2,174,100
7,3,173,100
7,4,173,100
7,5,187,100
7,6,214,100
7,7,180,100
7,8,180,100
7,9,178,100
7,10,183,100
7,11,187,100
7,12,177,100
7,13,170,100
7,14,185,100
7,15,174,100
7,16,174,100
7,17,173,100
7,18,165,100
7,19,173,100
7,20,169,100
7,21,173,100
7,22,164,100
7,23,166,100
8,0,988,91.67
8,1,214,100
8,2,386,100
8,3,186,100
8,4,177,100
8,5,170,100
8,6,201,100
8,7,186,100
8,8,190,100
8,9,217,100
8,10,176,100
8,11,180,100
8,12,215,100
8,13,195,100
8,14,173,100
8,15,201,100
8,16,993,91.67
8,17,179,100
8,18,186,100
8,19,189,100
8,20,162,100
8,21,171,100
8,22,167,100
8,23,166,100
9,0,168,100
9,1,168,100
9,2,185,100
9,3,182,100
9,4,180,100
9,5,176,100
9,6,194,100
