index,hour,latency,uptime
0,0,44,100
0,1,44,100
0,2,127,100
0,3,44,100
0,4,43,100
0,5,43,100
0,6,43,100
0,7,44,100
0,8,44,100
0,9,42,100
0,10,43,100
0,11,43,100
0,12,42,100
0,13,44,100
0,14,138,100
0,15,52,100
0,16,52,100
0,17,43,100
0,18,43,100
0,19,64,100
0,20,43,100
0,21,43,100
0,22,63,100
0,23,41,100
1,0,186,100
1,1,235,100
1,2,192,100
1,3,166,100
1,4,167,100
1,5,164,100
1,6,172,100
1,7,226,100
1,8,169,100
1,9,198,100
1,10,203,100
1,11,173,100
1,12,171,100
1,13,195,100
1,14,201,100
1,15,169,100
1,16,178,100
1,17,168,100
1,18,171,100
1,19,177,100
1,20,172,100
1,21,173,100
1,22,197,100
1,23,190,100
2,0,163,100
2,1,189,100
2,2,171,100
2,3,163,100
2,4,166,100
2,5,166,100
2,6,280,100
2,7,172,100
2,8,165,100
2,9,175,100
2,10,168,100
2,11,174,100
2,12,171,100
2,13,203,100
2,14,173,100
2,15,175,100
2,16,169,100
2,17,255,100
2,18,171,100
2,19,187,100
2,20,257,100
2,21,184,100
2,22,168,100
2,23,170,100
3,0,199,100
3,1,180,100
3,2,208,100
3,3,177,100
3,4,177,100
3,5,179,100
3,6,180,100
3,7,180,100
3,8,177,100
3,9,183,100
3,10,177,100
3,11,173,100
3,12,267,100
3,13,183,100
3,14,212,100
3,15,175,100
3,16,187,100
3,17,177,100
3,18,179,100
3,19,193,100
3,20,182,100
3,21,201,100
3,22,175,100
3,23,173,100
4,0,170,100
4,1,176,100
4,2,218,100
4,3,166,100
4,4,191,100
4,5,165,100
4,6,168,100
4,7,187,100
4,8,249,100
4,9,172,100
4,10,171,100
4,11,171,100
4,12,212,100
4,13,187,100
4,14,165,100
4,15,200,100
4,16,182,100
4,17,173,100
4,18,177,100
4,19,258,100
4,20,164,100
4,21,167,100
4,22,170,100
4,23,187,100
5,0,186,100
5,1,192,100
5,2,167,100
5,3,374,100
5,4,217,100
5,5,169,100
5,6,305,100
5,7,191,100
5,8,168,100
5,9,172,100
5,10,173,100
5,11,1032,91.67
5,12,170,100
5,13,172,100
5,14,166,100
5,15,176,100
5,16,173,100
5,17,177,100
5,18,183,100
5,19,216,100
5,20,175,100
5,21,188,100
5,22,166,100
5,23,187,100
6,0,186,100
6,1,190,100
6,2,191,100
6,3,219,100
