index,hour,latency,uptime
0,0,68,100
0,1,43,100
0,2,42,100
0,3,130,100
0,4,42,100
0,5,44,100
0,6,42,100
0,7,44,100
0,8,43,100
0,9,45,100
0,10,44,100
0,11,43,100
0,12,47,100
0,13,48,100
0,14,44,100
0,15,43,100
0,16,42,100
0,17,44,100
0,18,47,100
0,19,43,100
0,20,45,100
0,21,43,100
0,22,44,100
0,23,42,100
1,0,286,100
1,1,423,100
1,2,171,100
1,3,173,100
1,4,173,100
1,5,268,100
1,6,278,100
1,7,649,100
1,8,175,100
1,9,203,100
1,10,203,100
1,11,192,100
1,12,186,100
1,13,443,100
1,14,178,100
1,15,485,100
1,16,214,100
1,17,177,100
1,18,170,100
1,19,278,100
1,20,207,100
1,21,207,100
1,22,172,100
1,23,192,100
2,0,183,100
2,1,175,100
2,2,166,100
2,3,201,100
2,4,583,100
2,5,193,100
2,6,195,100
2,7,216,100
2,8,184,100
2,9,199,100
2,10,392,100
2,11,615,100
2,12,196,100
2,13,187,100
2,14,179,100
2,15,190,100
2,16,196,100
2,17,168,100
2,18,286,100
2,19,612,100
2,20,171,100
2,21,168,100
2,22,609,100
2,23,194,100
3,0,233,100
3,1,199,100
3,2,176,100
3,3,195,100
3,4,203,100
3,5,184,100
3,6,182,100
3,7,625,100
3,8,187,100
3,9,261,100
3,10,180,100
3,11,181,100
3,12,176,100
3,13,208,100
3,14,187,100
3,15,611,100
3,16,184,100
3,17,175,100
3,18,176,100
3,19,181,100
3,20,203,100
3,21,177,100
3,22,179,100
3,23,206,100
4,0,580,100
4,1,199,100
4,2,194,100
4,3,221,100
4,4,182,100
4,5,253,91.67
4,6,168,100
4,7,255,100
4,8,205,100
4,9,199,100
4,10,169,100
4,11,251,100
4,12,191,100
4,13,195,100
4,14,294,100
4,15,196,100
4,16,179,100
4,17,211,100
4,18,421,100
4,19,178,100
4,20,214,100
4,21,202,100
4,22,651,100
4,23,260,100
5,0,280,100
5,1,225,100
5,2,168,100
5,3,255,100
5,4,218,100
5,5,253,100
5,6,202,100
5,7,211,100
5,8,195,100
5,9,218,100
5,10,237,100
5,11,197,100
5,12,174,100
5,13,243,100
5,14,177,100
5,15,209,100
5,16,228,100
5,17,184,100
5,18,307,100
5,19,198,100
5,20,193,100
5,21,271,100
5,22,168,100
5,23,329,100
6,0,232,100
6,1,248,100
6,2,170,100
6,3,241,100
6,4,195,100
6,5,412,100
6,6,180,100
6,7,212,100
6,8,196,100
6,9,246,100
6,10,212,91.67
6,11,240,100
6,12,185,100
6,13,211,100
6,14,189,100
6,15,408,100
6,16,194,100
6,17,261,100
6,18,425,100
6,19,191,100
6,20,504,100
6,21,227,100
6,22,219,100
6,23,226,100
7,0,180,100
7,1,170,100
7,2,173,100
7,3,167,100
7,4,169,100
7,5,199,100
7,6,168,100
7,7,253,100
7,8,169,100
7,9,172,100
7,10,174,100
7,11,172,100
7,12,169,100
7,13,175,100
7,14,173,100
7,15,169,100
7,16,167,100
7,17,176,100
7,18,181,100
7,19,174,100
7,20,181,100
7,21,178,100
7,22,169,100
7,23,173,100
8,0,175,100
8,1,174,100
8,2,169,100
8,3,162,100
8,4,165,100
8,5,813,100
8,6,398,100
8,7,179,100
8,8,166,100
8,9,167,100
8,10,164,100
8,11,168,100
8,12,183,100
8,13,178,100
8,14,255,100
8,15,168,100
8,16,341,100
8,17,171,100
8,18,170,100
8,19,167,100
8,20,271,100
8,21,185,100
8,22,165,100
8,23,168,100
9,0,181,100
9,1,180,100
9,2,165,100
9,3,162,100
9,4,167,100
9,5,164,100
9,6,169,100
9,7,168,100
9,8,175,100
9,9,166,100
9,10,178,100
9,11,169,100
9,12,179,100
9,13,172,100
9,14,164,100
9,15,192,100
9,16,170,100
9,17,168,100
9,18,167,100
9,19,198,100
9,20,258,100
9,21,168,100
9,22,254,100
9,23,170,100
10,0,311,100
10,1,309,100
10,2,312,100
10,3,313,100
10,4,309,100
10,5,311,100
10,6,309,100
10,7,314,100
10,8,312,100
10,9,313,100
10,10,309,100
10,11,311,100
10,12,311,100
10,13,312,100
10,14,310,100
10,15,314,100
10,16,309,100
10,17,374,100
10,18,312,100
10,19,310,100
10,20,314,100
10,21,313,100
10,22,316,100
10,23,310,100
11,0,308,100
11,1,308,100
11,2,309,100
11,3,312,100
11,4,308,100
11,5,311,100
11,6,309,100
11,7,310,100
11,8,310,100
11,9,312,100
11,10,308,100
11,11,310,100
11,12,314,100
11,13,317,100
11,14,309,100
11,15,309,100
11,16,309,100
11,17,368,100
11,18,307,100
11,19,309,100
11,20,334,100
11,21,309,100
11,22,319,100
11,23,309,100
12,0,465,100
12,1,340,100
12,2,330,100
12,3,331,100
12,4,331,100
12,5,412,100
12,6,341,100
12,7,336,100
12,8,324,100
12,9,333,100
12,10,329,100
12,11,489,100
12,12,343,100
12,13,332,100
12,14,328,100
12,15,359,100
12,16,411,100
12,17,401,100
12,18,332,100
12,19,333,100
12,20,328,100
12,21,343,100
12,22,410,100
12,23,329,100
13,0,309,100
13,1,312,100
13,2,309,100
13,3,311,100
13,4,310,100
13,5,313,100
13,6,312,100
13,7,308,100
13,8,310,100
13,9,311,100
13,10,309,100
13,11,311,100
13,12,313,100
13,13,316,100
13,14,313,100
13,15,311,100
13,16,307,100
13,17,433,100
13,18,309,100
13,19,325,100
13,20,312,100
13,21,343,100
13,22,307,100
13,23,309,100
14,0,366,100
14,1,384,100
14,2,362,100
14,3,356,100
14,4,371,100
14,5,368,100
14,6,527,100
14,7,363,100
14,8,375,100
14,9,384,100
14,10,350,100
14,11,352,100
14,12,358,100
14,13,367,100
14,14,682,100
14,15,376,100
14,16,449,100
14,17,873,100
14,18,781,100
14,19,357,100
14,20,368,100
14,21,562,100
14,22,376,100
14,23,365,100
15,0,278,100
15,1,281,100
15,2,713,100
15,3,286,100
15,4,280,100
15,5,275,100
15,6,280,100
15,7,284,100
15,8,309,100
15,9,353,100
15,10,318,100
15,11,296,100
15,12,330,100
15,13,317,100
15,14,310,100
15,15,314,100
15,16,315,100
15,17,868,100
15,18,312,100
15,19,304,100
15,20,312,100
15,21,288,100
15,22,286,100
15,23,284,100
16,0,195,100
16,1,197,100
16,2,200,100
16,3,210,100
16,4,195,100
16,5,197,100
16,6,198,100
16,7,208,100
16,8,215,100
16,9,260,100
16,10,246,100
16,11,223,100
16,12,233,100
16,13,238,100
16,14,235,100
16,15,258,100
16,16,246,100
16,17,233,100
16,18,226,100
16,19,230,100
16,20,225,100
16,21,230,100
16,22,212,100
16,23,202,100
17,0,29,100
