index,hour,latency,uptime
0,0,130,100
0,1,42,100
0,2,43,100
0,3,43,100
0,4,48,100
0,5,42,100
0,6,134,100
0,7,44,100
0,8,44,100
0,9,968,91.67
0,10,1271,91.67
0,11,45,100
0,12,876,91.67
0,13,960,91.67
0,14,129,100
0,15,1044,91.67
0,16,43,100
0,17,42,100
0,18,43,100
0,19,43,100
0,20,45,100
0,21,41,100
0,22,42,100
0,23,140,100
1,0,342,100
1,1,255,100
1,2,228,100
1,3,293,100
1,4,271,100
1,5,349,100
1,6,288,100
1,7,275,100
1,8,291,100
1,9,594,100
1,10,293,100
1,11,318,100
1,12,299,100
1,13,391,100
1,14,454,100
1,15,364,100
1,16,255,100
1,17,248,100
1,18,278,100
1,19,301,100
1,20,624,100
1,21,278,100
1,22,200,100
1,23,310,100
2,0,323,100
2,1,291,100
2,2,487,100
2,3,256,100
2,4,285,100
2,5,318,100
2,6,241,100
2,7,206,100
2,8,263,100
2,9,280,100
2,10,505,100
2,11,240,100
2,12,281,100
2,13,275,100
2,14,229,100
2,15,377,100
2,16,210,100
2,17,237,100
2,18,203,100
2,19,243,100
2,20,223,100
2,21,272,100
2,22,274,100
2,23,206,100
3,0,319,100
3,1,276,100
3,2,308,100
3,3,398,100
3,4,228,100
3,5,257,100
3,6,275,100
3,7,234,100
3,8,232,100
3,9,539,100
3,10,218,100
3,11,295,100
3,12,236,100
3,13,289,100
3,14,256,100
3,15,493,100
3,16,321,100
3,17,234,100
3,18,227,100
3,19,244,100
3,20,261,100
3,21,287,100
3,22,234,91.67
3,23,477,100
4,0,330,91.67
4,1,732,100
4,2,240,100
4,3,296,100
4,4,269,100
4,5,273,100
4,6,257,100
4,7,251,100
4,8,259,100
4,9,224,100
4,10,316,100
4,11,276,100
4,12,269,100
4,13,360,100
4,14,284,100
4,15,266,100
4,16,242,100
4,17,279,100
4,18,277,100
4,19,448,100
4,20,574,100
4,21,316,100
4,22,485,100
4,23,230,100
5,0,330,100
5,1,221,100
5,2,258,100
5,3,393,100
5,4,273,100
5,5,307,100
5,6,270,100
5,7,275,100
5,8,286,100
5,9,287,100
5,10,320,100
5,11,310,100
5,12,274,100
5,13,327,100
5,14,290,100
5,15,698,100
5,16,251,100
5,17,243,100
5,18,207,100
5,19,291,100
5,20,305,100
5,21,384,100
5,22,620,100
5,23,219,100
6,0,312,100
6,1,247,100
6,2,243,100
6,3,352,100
6,4,268,100
6,5,339,100
6,6,288,100
6,7,306,100
6,8,321,100
6,9,297,100
6,10,261,100
6,11,299,100
6,12,277,100
6,13,502,100
6,14,348,100
6,15,278,100
6,16,414,100
6,17,228,100
6,18,239,100
6,19,248,100
6,20,319,100
6,21,306,100
6,22,229,100
6,23,219,100
7,0,175,100
7,1,172,100
7,2,198,100
7,3,612,100
7,4,204,100
7,5,182,100
7,6,199,100
7,7,200,100
7,8,213,100
7,9,181,100
7,10,274,100
7,11,187,100
7,12,1223,91.67
7,13,287,100
7,14,274,100
7,15,199,100
7,16,375,100
7,17,196,100
7,18,288,91.67
7,19,201,100
7,20,201,100
7,21,278,100
7,22,180,100
7,23,200,100
8,0,167,100
8,1,171,100
8,2,173,100
8,3,196,100
8,4,226,100
8,5,535,100
8,6,173,100
8,7,195,100
8,8,205,100
8,9,181,100
8,10,167,100
8,11,196,100
8,12,176,100
8,13,179,100
8,14,173,100
8,15,173,100
8,16,200,100
8,17,199,100
8,18,177,100
8,19,1024,91.67
8,20,207,100
8,21,283,100
8,22,210,100
8,23,277,100
9,0,170,100
9,1,175,100
9,2,197,100
9,3,188,100
9,4,196,100
9,5,174,100
9,6,176,100
9,7,168,100
9,8,189,100
9,9,176,100
9,10,193,100
9,11,1230,91.67
9,12,168,100
9,13,208,100
9,14,178,100
9,15,273,100
9,16,250,100
9,17,223,100
9,18,229,100
9,19,298,100
9,20,664,100
9,21,274,100
9,22,180,100
9,23,215,100
10,0,321,100
10,1,318,100
