index,hour,latency,uptime
0,0,42,100
0,1,41,100
0,2,41,100
0,3,42,100
0,4,43,100
0,5,46,100
0,6,43,100
0,7,43,100
0,8,43,100
0,9,45,100
0,10,42,100
0,11,43,100
0,12,42,100
0,13,43,100
0,14,44,100
0,15,42,100
0,16,43,100
0,17,42,100
0,18,42,100
0,19,45,100
0,20,43,100
0,21,53,100
0,22,43,100
0,23,42,100
1,0,684,100
1,1,212,100
1,2,171,100
1,3,457,100
1,4,171,100
1,5,237,100
1,6,235,100
1,7,248,100
1,8,198,100
1,9,201,100
1,10,216,100
1,11,244,100
1,12,245,100
1,13,225,100
1,14,202,100
1,15,181,100
1,16,172,100
1,17,271,100
1,18,218,100
1,19,223,100
1,20,344,100
1,21,198,100
1,22,423,100
1,23,248,100
2,0,166,100
2,1,192,100
2,2,194,100
2,3,302,100
2,4,176,100
2,5,169,100
2,6,169,100
2,7,189,100
2,8,198,100
2,9,167,100
2,10,177,100
2,11,196,100
2,12,182,100
2,13,181,100
2,14,179,100
2,15,179,100
2,16,201,100
2,17,174,100
2,18,196,100
2,19,180,100
2,20,226,100
2,21,281,100
2,22,234,100
2,23,192,100
3,0,285,100
3,1,189,100
3,2,178,100
3,3,204,100
3,4,179,100
3,5,237,100
3,6,180,100
3,7,196,100
3,8,181,100
3,9,201,100
3,10,194,100
3,11,233,100
3,12,176,100
3,13,218,100
3,14,199,100
3,15,186,100
3,16,203,100
3,17,184,100
3,18,203,100
3,19,195,100
3,20,291,100
3,21,209,100
3,22,179,100
3,23,190,100
4,0,195,100
4,1,361,100
4,2,222,100
4,3,242,100
4,4,199,100
4,5,172,100
4,6,164,100
4,7,213,100
4,8,179,100
4,9,448,100
4,10,360,100
4,11,207,100
4,12,184,100
4,13,237,100
4,14,180,100
4,15,193,91.67
4,16,222,100
4,17,199,100
4,18,220,100
4,19,197,100
4,20,184,100
4,21,243,100
4,22,265,100
4,23,178,100
5,0,249,100
5,1,253,100
5,2,238,100
5,3,221,100
5,4,238,100
5,5,232,100
5,6,230,100
5,7,224,100
5,8,195,100
5,9,237,100
5,10,607,100
5,11,216,100
5,12,197,100
5,13,221,100
5,14,218,100
5,15,214,100
5,16,175,100
5,17,287,100
5,18,266,100
5,19,323,100
5,20,180,100
5,21,596,100
5,22,200,100
5,23,195,100
6,0,212,100
6,1,404,100
6,2,238,100
6,3,336,100
6,4,205,100
6,5,188,100
6,6,254,100
6,7,201,100
6,8,172,100
6,9,189,100
6,10,196,100
6,11,277,100
6,12,239,100
6,13,348,100
6,14,191,100
6,15,381,100
6,16,222,100
6,17,206,100
6,18,196,100
6,19,210,100
6,20,218,100
6,21,988,91.67
6,22,192,100
6,23,200,100
7,0,175,100
7,1,178,100
7,2,174,100
7,3,166,100
7,4,164,100
7,5,167,100
7,6,171,100
7,7,168,100
7,8,167,100
7,9,165,100
7,10,179,100
7,11,259,100
7,12,182,100
7,13,174,100
7,14,171,100
7,15,167,100
7,16,191,100
7,17,173,100
7,18,382,100
7,19,172,100
7,20,166,100
7,21,170,100
7,22,170,100
7,23,260,100
8,0,191,100
8,1,185,100
8,2,186,100
8,3,251,100
8,4,176,100
8,5,167,100
8,6,178,100
8,7,170,100
8,8,173,100
8,9,183,100
8,10,171,100
8,11,168,100
8,12,169,100
8,13,274,100
8,14,170,100
8,15,173,100
8,16,179,100
8,17,181,100
8,18,177,100
8,19,172,100
8,20,287,100
8,21,188,100
8,22,169,100
8,23,189,100
9,0,165,100
9,1,169,100
9,2,165,100
9,3,169,100
9,4,166,100
9,5,168,100
9,6,171,100
9,7,172,100
9,8,189,100
9,9,163,100
9,10,167,100
9,11,173,100
9,12,169,100
9,13,168,100
9,14,181,100
9,15,189,100
9,16,174,100
9,17,167,100
9,18,167,100
9,19,179,100
9,20,172,100
9,21,194,100
9,22,166,100
9,23,169,100
10,0,310,100
10,1,313,100
10,2,312,100
10,3,314,100
10,4,317,100
10,5,308,100
10,6,313,100
10,7,318,100
10,8,478,91.67
10,9,308,100
10,10,314,100
10,11,318,100
10,12,311,100
10,13,311,100
