index,hour,latency,uptime
0,0,42,100
0,1,42,100
0,2,44,100
0,3,42,100
0,4,43,100
0,5,43,100
0,6,43,100
0,7,43,100
0,8,42,100
0,9,42,100
0,10,43,100
0,11,43,100
0,12,42,100
0,13,43,100
0,14,42,100
0,15,42,100
0,16,52,100
0,17,44,100
0,18,43,100
0,19,42,100
0,20,42,100
0,21,42,100
0,22,43,100
0,23,41,100
1,0,166,100
1,1,198,100
1,2,278,100
1,3,217,100
1,4,243,100
1,5,195,100
1,6,196,100
1,7,173,100
1,8,185,100
1,9,230,100
1,10,218,100
1,11,212,100
1,12,212,100
1,13,214,100
1,14,242,100
1,15,198,100
1,16,218,100
1,17,432,100
1,18,182,100
1,19,219,100
1,20,201,100
1,21,219,100
1,22,236,100
1,23,229,100
2,0,288,100
2,1,172,100
2,2,200,100
2,3,170,100
2,4,172,100
2,5,219,100
2,6,168,100
2,7,179,100
2,8,168,100
2,9,198,100
2,10,176,100
2,11,180,100
2,12,211,100
2,13,183,100
2,14,166,100
2,15,168,100
2,16,172,100
2,17,185,100
2,18,192,100
2,19,171,100
2,20,195,100
2,21,646,100
2,22,173,100
2,23,194,100
3,0,176,100
3,1,231,100
3,2,176,100
3,3,179,100
3,4,176,100
3,5,195,100
3,6,179,100
3,7,175,100
3,8,190,100
3,9,199,100
3,10,617,100
3,11,177,100
3,12,178,100
3,13,177,100
3,14,179,100
3,15,222,100
3,16,177,100
3,17,648,100
3,18,694,100
3,19,182,100
3,20,175,100
3,21,264,100
3,22,184,100
3,23,204,100
4,0,217,100
4,1,213,100
4,2,184,91.67
4,3,263,100
4,4,235,100
4,5,190,100
4,6,206,91.67
4,7,164,100
4,8,320,100
4,9,171,100
4,10,171,100
4,11,219,100
4,12,246,100
4,13,168,100
4,14,213,100
4,15,259,100
4,16,369,100
4,17,224,100
4,18,210,100
4,19,189,100
4,20,1011,91.67
4,21,404,100
4,22,221,100
4,23,189,100
5,0,199,100
5,1,205,100
5,2,188,100
5,3,204,100
5,4,235,100
5,5,169,100
5,6,191,100
5,7,219,100
5,8,187,100
5,9,194,100
5,10,198,100
5,11,178,100
5,12,614,100
5,13,195,100
5,14,257,100
5,15,293,100
5,16,224,100
5,17,169,100
5,18,170,100
5,19,194,100
5,20,212,100
5,21,200,100
5,22,256,100
5,23,210,100
6,0,417,91.67
6,1,443,100
6,2,298,91.67
6,3,187,100
6,4,219,100
6,5,192,100
6,6,197,100
6,7,377,100
6,8,217,100
6,9,190,100
6,10,317,100
6,11,168,100
6,12,220,100
6,13,203,100
6,14,213,100
6,15,837,100
6,16,249,100
6,17,174,100
6,18,171,100
6,19,167,100
6,20,263,100
6,21,190,100
6,22,189,100
6,23,547,100
7,0,173,100
7,1,190,100
7,2,175,100
7,3,174,100
7,4,168,100
7,5,192,100
7,6,172,100
7,7,172,100
7,8,164,100
7,9,170,100
7,10,171,100
7,11,169,100
7,12,166,100
7,13,169,100
7,14,170,100
7,15,170,100
7,16,172,100
7,17,169,100
7,18,180,100
7,19,172,100
7,20,259,100
7,21,170,100
7,22,197,100
7,23,207,100
8,0,162,100
8,1,165,100
8,2,182,100
8,3,167,100
8,4,166,100
8,5,196,100
8,6,167,100
8,7,168,100
8,8,165,100
8,9,170,100
8,10,174,100
8,11,165,100
8,12,169,100
8,13,171,100
8,14,166,100
8,15,162,100
8,16,194,100
8,17,172,100
8,18,163,100
8,19,167,100
8,20,168,100
8,21,165,100
8,22,165,100
8,23,173,100
9,0,172,100
9,1,168,100
9,2,166,100
9,3,185,100
9,4,165,100
9,5,176,100
9,6,164,100
9,7,163,100
9,8,256,100
9,9,161,100
9,10,164,100
9,11,167,100
9,12,169,100
9,13,193,100
9,14,163,100
9,15,383,100
9,16,175,100
9,17,592,100
9,18,170,100
9,19,177,100
9,20,173,100
9,21,254,100
9,22,170,100
9,23,164,100
10,0,309,100
10,1,308,100
10,2,309,100
10,3,310,100
10,4,313,100
10,5,322,100
10,6,318,100
10,7,314,100
10,8,312,100
10,9,308,100
10,10,398,100
10,11,328,100
10,12,311,100
10,13,308,100
10,14,310,100
10,15,312,100
10,16,375,100
10,17,311,100
10,18,308,100
10,19,310,100
10,20,311,100
10,21,309,100
10,22,310,100
10,23,310,100
11,0,306,100
11,1,306,100
11,2,310,100
11,3,308,100
11,4,313,100
11,5,321,100
11,6,317,100
11,7,310,100
11,8,308,100
11,9,308,100
11,10,309,100
11,11,320,100
11,12,310,100
11,13,310,100
11,14,306,100
11,15,307,100
11,16,323,100
11,17,311,100
11,18,309,100
11,19,308,100
11,20,307,100
11,21,310,100
11,22,309,100
11,23,311,100
12,0,327,100
12,1,324,100
12,2,324,100
12,3,323,100
12,4,326,100
12,5,345,100
12,6,333,100
12,7,347,100
12,8,395,100
12,9,328,100
12,10,484,100
12,11,329,100
12,12,333,100
12,13,336,100
12,14,326,100
12,15,322,100
12,16,334,100
12,17,332,100
12,18,324,100
12,19,341,100
12,20,342,100
12,21,325,100
12,22,326,100
12,23,328,100
13,0,307,100
13,1,310,100
13,2,309,100
13,3,309,100
13,4,312,100
13,5,321,100
13,6,317,100
13,7,309,100
13,8,308,100
13,9,309,100
13,10,307,100
13,11,308,100
13,12,310,100
13,13,309,100
13,14,307,100
13,15,306,100
13,16,322,100
13,17,311,100
13,18,306,100
13,19,307,100
13,20,308,100
13,21,309,100
13,22,307,100
13,23,310,100
14,0,487,100
14,1,370,100
14,2,370,100
14,3,359,100
14,4,379,100
14,5,372,100
14,6,362,100
14,7,364,100
14,8,370,100
14,9,357,100
14,10,362,100
14,11,338,100
14,12,380,100
14,13,343,100
14,14,364,100
14,15,370,100
14,16,795,100
14,17,347,100
14,18,354,100
14,19,388,100
14,20,355,100
14,21,437,100
14,22,365,100
14,23,359,100
15,0,287,100
15,1,289,100
15,2,283,100
15,3,782,100
15,4,279,100
15,5,281,100
15,6,281,100
15,7,289,100
