index,hour,latency,uptime
0,0,42,100
0,1,41,100
0,2,41,100
0,3,41,100
0,4,40,100
0,5,41,100
0,6,638,91.67
0,7,41,100
0,8,41,100
0,9,41,100
0,10,43,100
0,11,41,100
0,12,40,100
0,13,47,100
0,14,42,100
0,15,41,100
0,16,40,100
0,17,40,100
0,18,41,100
0,19,40,100
0,20,42,100
0,21,39,100
0,22,39,100
0,23,40,100
1,0,183,100
1,1,179,100
1,2,159,100
1,3,182,100
1,4,159,100
1,5,187,100
1,6,1004,91.67
1,7,184,100
1,8,159,100
1,9,162,100
1,10,212,100
1,11,164,100
1,12,164,100
1,13,161,100
1,14,157,100
1,15,159,100
1,16,160,100
1,17,159,100
1,18,162,100
1,19,196,100
1,20,157,100
1,21,156,100
1,22,162,100
1,23,157,100
2,0,171,100
2,1,157,100
2,2,182,100
2,3,163,100
2,4,159,100
2,5,159,100
2,6,982,91.67
2,7,158,100
2,8,166,100
2,9,163,100
2,10,160,100
2,11,159,100
2,12,168,100
2,13,162,100
2,14,185,100
2,15,160,100
2,16,161,100
2,17,158,100
2,18,245,100
2,19,185,100
2,20,160,100
2,21,161,100
2,22,157,100
2,23,157,100
3,0,174,100
3,1,170,100
3,2,221,100
3,3,171,100
3,4,260,100
3,5,174,100
3,6,995,91.67
3,7,197,100
3,8,174,100
3,9,174,100
3,10,201,100
3,11,174,100
3,12,200,100
3,13,179,100
3,14,183,100
3,15,173,100
3,16,183,100
3,17,196,100
3,18,259,100
3,19,192,100
3,20,195,100
3,21,168,100
3,22,170,100
3,23,176,100
4,0,248,100
4,1,167,100
4,2,163,100
4,3,185,100
4,4,159,100
4,5,164,100
4,6,983,91.67
4,7,162,100
4,8,161,100
4,9,161,100
4,10,162,100
4,11,163,100
4,12,162,100
4,13,183,100
4,14,185,100
4,15,161,100
4,16,188,100
4,17,158,100
4,18,161,100
4,19,335,100
4,20,159,100
4,21,158,100
4,22,159,100
4,23,160,100
5,0,162,100
5,1,161,100
5,2,181,100
5,3,183,100
5,4,181,100
5,5,166,100
5,6,1004,91.67
5,7,161,100
5,8,163,100
5,9,249,100
5,10,160,100
5,11,185,100
5,12,157,100
5,13,193,100
5,14,157,100
5,15,161,100
5,16,160,100
5,17,180,100
5,18,159,100
5,19,182,100
5,20,160,100
5,21,180,100
5,22,181,100
5,23,158,100
6,0,159,100
6,1,159,100
6,2,182,100
6,3,159,100
6,4,171,100
6,5,159,100
6,6,1001,91.67
6,7,183,100
6,8,162,100
6,9,160,100
6,10,163,100
6,11,187,100
6,12,160,100
6,13,160,100
6,14,159,100
6,15,182,100
6,16,163,100
6,17,164,100
6,18,157,100
6,19,185,100
6,20,159,100
6,21,162,100
6,22,164,100
6,23,159,100
7,0,157,100
7,1,160,100
7,2,157,100
7,3,179,100
7,4,158,100
7,5,164,100
7,6,149,91.67
7,7,161,100
7,8,161,100
7,9,160,100
7,10,164,100
7,11,161,100
7,12,160,100
7,13,161,100
7,14,167,100
7,15,161,100
7,16,161,100
7,17,158,100
7,18,159,100
7,19,173,100
7,20,158,100
7,21,156,100
7,22,157,100
7,23,158,100
8,0,157,100
8,1,156,100
8,2,157,100
8,3,156,100
8,4,158,100
8,5,158,100
8,6,982,91.67
8,7,158,100
8,8,159,100
8,9,160,100
8,10,187,100
8,11,160,100
8,12,161,100
8,13,161,100
8,14,162,100
8,15,243,100
8,16,159,100
8,17,158,100
8,18,159,100
8,19,160,100
8,20,158,100
8,21,160,100
8,22,159,100
8,23,156,100
9,0,159,100
9,1,179,100
9,2,164,100
9,3,161,100
9,4,159,100
9,5,163,100
9,6,1000,91.67
9,7,164,100
9,8,165,100
9,9,182,100
9,10,165,100
9,11,162,100
9,12,165,100
9,13,164,100
9,14,161,100
9,15,161,100
9,16,160,100
9,17,182,100
9,18,160,100
9,19,159,100
9,20,159,100
9,21,159,100
9,22,160,100
9,23,157,100
10,0,257,75
10,1,306,100
10,2,307,100
10,3,307,100
10,4,305,100
10,5,306,100
10,6,1115,91.67
10,7,305,100
10,8,304,100
10,9,304,100
10,10,303,100
