index,hour,latency,uptime
0,0,46,100
0,1,44,100
0,2,44,100
0,3,42,100
0,4,43,100
0,5,43,100
0,6,44,100
0,7,42,100
0,8,43,100
0,9,45,100
0,10,44,100
0,11,44,100
0,12,43,100
0,13,43,100
0,14,44,100
0,15,43,100
0,16,43,100
0,17,44,100
0,18,43,100
0,19,42,100
0,20,44,100
0,21,43,100
0,22,51,100
0,23,62,100
1,0,171,100
1,1,214,100
1,2,190,100
1,3,253,100
1,4,236,100
1,5,217,100
1,6,258,100
1,7,235,100
1,8,227,100
1,9,190,100
1,10,215,100
1,11,314,100
1,12,268,100
1,13,240,100
1,14,173,100
1,15,198,100
1,16,208,100
1,17,194,100
1,18,320,100
1,19,169,100
1,20,281,100
1,21,286,100
1,22,235,100
1,23,258,100
2,0,172,100
2,1,217,100
2,2,213,100
2,3,212,100
2,4,176,100
2,5,259,100
2,6,168,100
2,7,171,100
2,8,171,100
2,9,173,100
2,10,197,100
2,11,182,100
2,12,173,100
2,13,168,100
2,14,178,100
2,15,304,100
2,16,173,100
2,17,169,100
2,18,178,100
2,19,212,100
2,20,165,100
2,21,225,100
2,22,178,100
2,23,221,100
3,0,199,100
3,1,221,100
3,2,179,100
3,3,178,100
3,4,177,100
3,5,386,100
3,6,183,100
3,7,209,100
3,8,178,100
3,9,188,100
3,10,179,100
3,11,612,100
3,12,184,100
3,13,185,100
3,14,180,100
3,15,204,100
3,16,202,100
3,17,180,100
3,18,184,100
3,19,177,100
3,20,184,100
3,21,201,100
3,22,205,100
3,23,194,100
4,0,512,100
4,1,436,100
4,2,230,100
4,3,214,100
4,4,186,100
4,5,197,100
4,6,166,100
4,7,258,100
4,8,212,100
4,9,170,100
4,10,190,100
4,11,190,100
4,12,217,100
4,13,196,100
4,14,200,100
4,15,217,100
4,16,329,100
4,17,184,100
4,18,229,100
4,19,161,100
4,20,178,100
4,21,193,100
4,22,282,100
4,23,511,100
5,0,327,100
5,1,261,100
5,2,196,100
5,3,244,100
5,4,195,100
5,5,175,100
5,6,301,100
5,7,295,100
5,8,192,100
5,9,179,100
5,10,286,100
5,11,217,100
5,12,233,100
5,13,704,100
5,14,250,100
5,15,165,100
5,16,216,100
5,17,191,100
5,18,178,100
5,19,260,100
5,20,407,100
5,21,240,100
5,22,258,100
5,23,629,100
6,0,190,100
6,1,285,100
6,2,214,100
6,3,205,91.67
6,4,214,100
6,5,240,100
6,6,276,100
6,7,245,100
6,8,217,100
6,9,172,100
6,10,161,100
6,11,232,100
6,12,244,100
6,13,187,100
6,14,237,100
6,15,442,100
6,16,216,100
6,17,232,100
6,18,171,100
6,19,185,100
6,20,213,100
6,21,235,100
6,22,274,100
6,23,189,100
7,0,165,100
7,1,172,100
7,2,170,100
7,3,175,100
7,4,167,100
7,5,167,100
7,6,192,100
7,7,175,100
7,8,170,100
7,9,371,100
7,10,188,100
7,11,169,100
7,12,170,100
7,13,169,100
7,14,177,100
7,15,169,100
7,16,169,100
7,17,175,100
7,18,186,100
7,19,180,100
7,20,171,100
7,21,170,100
7,22,169,100
7,23,169,100
8,0,192,100
8,1,164,100
8,2,165,100
8,3,162,100
8,4,166,100
8,5,169,100
8,6,168,100
8,7,165,100
8,8,170,100
8,9,248,100
8,10,165,100
8,11,208,100
8,12,167,100
8,13,255,100
8,14,164,100
8,15,247,100
8,16,166,100
8,17,162,100
8,18,163,100
8,19,166,100
8,20,186,100
8,21,166,100
8,22,169,100
8,23,159,100
9,0,164,100
9,1,168,100
9,2,196,100
9,3,168,100
9,4,163,100
9,5,170,100
9,6,175,100
9,7,189,100
9,8,173,100
9,9,162,100
9,10,183,100
9,11,202,100
9,12,165,100
9,13,249,100
9,14,169,100
9,15,165,100
9,16,252,100
9,17,168,100
9,18,171,100
9,19,176,100
9,20,171,100
9,21,165,100
9,22,244,100
9,23,163,100
10,0,304,100
10,1,309,100
10,2,307,100
10,3,304,100
10,4,311,100
10,5,308,100
10,6,306,100
10,7,306,100
10,8,306,100
10,9,306,100
10,10,306,100
10,11,308,100
10,12,312,100
10,13,310,100
10,14,310,100
10,15,307,100
10,16,306,100
10,17,305,100
10,18,306,100
10,19,309,100
10,20,310,100
10,21,309,100
10,22,310,100
10,23,305,100
11,0,305,100
11,1,305,100
11,2,306,100
11,3,306,100
11,4,303,100
11,5,304,100
11,6,310,100
11,7,304,100
11,8,307,100
11,9,303,100
11,10,306,100
11,11,304,100
11,12,307,100
11,13,303,100
11,14,309,100
11,15,305,100
11,16,304,100
11,17,302,100
11,18,306,100
11,19,303,100
11,20,306,100
11,21,303,100
11,22,317,100
11,23,301,100
12,0,330,100
12,1,321,100
12,2,322,100
12,3,321,100
12,4,327,100
12,5,321,100
12,6,317,100
12,7,369,100
12,8,320,100
12,9,387,100
12,10,326,100
12,11,330,100
12,12,319,100
12,13,320,100
12,14,325,100
12,15,325,100
12,16,333,100
12,17,321,100
12,18,343,100
12,19,317,100
12,20,325,100
12,21,323,100
12,22,403,100
12,23,319,100
13,0,304,100
13,1,303,100
13,2,303,100
13,3,303,100
13,4,305,100
13,5,303,100
13,6,304,100
13,7,303,100
13,8,305,100
13,9,311,100
13,10,305,100
13,11,302,100
13,12,306,100
13,13,303,100
13,14,304,100
13,15,302,100
13,16,305,100
13,17,304,100
13,18,308,100
13,19,303,100
13,20,302,100
13,21,307,100
13,22,304,100
13,23,304,100
14,0,354,100
14,1,360,100
14,2,339,100
14,3,346,100
14,4,356,100
14,5,350,100
14,6,365,100
14,7,370,100
14,8,350,100
14,9,360,100
14,10,338,100
14,11,363,100
14,12,350,100
14,13,355,100
14,14,387,100
14,15,507,100
14,16,357,100
14,17,358,100
14,18,660,100
14,19,345,100
14,20,361,100
14,21,388,100
14,22,351,100
14,23,345,100
15,0,274,100
15,1,274,100
15,2,273,100
15,3,273,100
15,4,295,100
15,5,276,100
15,6,277,100
15,7,283,100
15,8,285,100
15,9,294,100
15,10,292,100
15,11,320,100
15,12,303,100
15,13,302,100
15,14,419,100
15,15,306,100
15,16,299,100
15,17,326,100
15,18,321,100
15,19,345,100
15,20,344,100
15,21,293,100
15,22,282,100
15,23,275,100
16,0,197,100
16,1,198,100
16,2,200,100
16,3,194,100
16,4,194,100
16,5,197,100
16,6,205,100
16,7,227,100
16,8,213,100
16,9,221,100
16,10,216,100
16,11,260,100
16,12,231,100
16,13,240,100
16,14,232,100
16,15,242,100
16,16,237,100
16,17,230,100
16,18,235,100
16,19,253,100
16,20,258,100
16,21,215,100
16,22,203,100
16,23,196,100
17,0,33,100
17,1,31,100
17,2,31,100
17,3,33,100
17,4,32,100
17,5,32,100
17,6,33,100
17,7,35,100
17,8,35,100
17,9,35,100
17,10,34,100
17,11,36,100
17,12,35,100
17,13,35,100
17,14,37,100
17,15,39,100
17,16,37,100
17,17,36,100
17,18,35,100
17,19,35,100
17,20,36,100
17,21,33,100
17,22,33,100
17,23,32,100
18,0,35,100
18,1,32,100
18,2,32,100
18,3,31,100
18,4,31,100
18,5,33,100
18,6,33,100
18,7,36,100
18,8,35,100
18,9,36,100
18,10,39,100
18,11,36,100
18,12,35,100
18,13,41,100
18,14,35,100
18,15,37,100
18,16,34,100
18,17,36,100
18,18,34,100
18,19,34,100
18,20,34,100
18,21,35,100
18,22,32,100
18,23,34,100
19,0,29,100
19,1,29,100
19,2,28,100
19,3,29,100
19,4,29,100
19,5,30,100
19,6,30,100
19,7,31,100
19,8,30,100
19,9,32,100
19,10,29,100
19,11,32,100
19,12,30,100
19,13,30,100
19,14,30,100
19,15,34,100
19,16,36,100
19,17,35,100
19,18,35,100
19,19,36,100
19,20,36,100
19,21,34,100
19,22,33,100
19,23,33,100
20,0,29,100
20,1,28,100
20,2,28,100
20,3,34,100
20,4,28,100
20,5,29,100
20,6,36,100
20,7,31,100
20,8,28,100
20,9,28,100
20,10,28,100
20,11,28,100
20,12,27,100
20,13,28,100
20,14,28,100
20,15,29,100
20,16,31,100
20,17,31,100
20,18,31,100
20,19,31,100
20,20,32,100
20,21,31,100
20,22,30,100
20,23,31,100
21,0,42,100
21,1,42,100
21,2,69,100
21,3,42,100
21,4,53,100
21,5,50,100
21,6,42,100
21,7,51,100
21,8,44,100
21,9,43,100
21,10,54,100
21,11,44,100
21,12,44,100
21,13,45,100
21,14,105,100
21,15,44,100
21,16,57,100
21,17,44,100
21,18,112,100
21,19,140,100
21,20,171,100
21,21,129,100
21,22,81,100
21,23,51,100
22,0,108,100
22,1,83,100
22,2,225,100
22,3,94,100
22,4,311,100
22,5,73,100
22,6,64,100
22,7,58,100
22,8,58,100
22,9,51,100
22,10,176,100
22,11,59,100
22,12,50,100
22,13,50,100
22,14,50,100
22,15,60,100
22,16,225,100
22,17,50,100
22,18,145,100
22,19,146,100
22,20,187,100
22,21,170,100
22,22,293,100
22,23,104,100
23,0,32,100
23,1,31,100
23,2,31,100
23,3,31,100
23,4,31,100
23,5,35,100
23,6,30,100
23,7,39,100
23,8,32,100
23,9,32,100
23,10,32,100
23,11,32,100
23,12,32,100
23,13,32,100
23,14,34,100
23,15,57,100
23,16,32,100
23,17,32,100
23,18,33,100
23,19,35,100
23,20,31,100
23,21,32,100
23,22,31,100
23,23,39,100
24,0,54,100
24,1,30,100
24,2,29,100
24,3,30,100
24,4,30,100
24,5,30,100
24,6,30,100
24,7,30,100
24,8,38,100
24,9,30,100
24,10,31,100
24,11,31,100
24,12,31,100
24,13,32,100
24,14,31,100
24,15,31,100
24,16,31,100
24,17,38,100
24,18,31,100
24,19,34,100
24,20,32,100
24,21,31,100
24,22,30,100
24,23,29,100
25,0,25,100
25,1,25,100
25,2,25,100
25,3,26,100
25,4,25,100
25,5,26,100
25,6,26,100
25,7,94,100
25,8,26,100
25,9,27,100
25,10,29,100
25,11,30,100
25,12,29,100
25,13,31,100
25,14,50,100
25,15,79,100
25,16,30,100
25,17,30,100
25,18,31,100
25,19,30,100
25,20,31,100
25,21,29,100
25,22,29,100
25,23,96,100
26,0,27,100
26,1,27,100
26,2,27,100
26,3,27,100
26,4,34,100
26,5,27,100
26,6,27,100
26,7,28,100
26,8,28,100
26,9,28,100
26,10,28,100
26,11,31,100
26,12,54,100
26,13,29,100
26,14,29,100
26,15,29,100
26,16,28,100
26,17,28,100
26,18,29,100
26,19,32,100
26,20,75,100
26,21,28,100
26,22,27,100
26,23,27,100
27,0,438,100
27,1,430,100
27,2,475,100
27,3,374,100
27,4,476,100
27,5,385,100
27,6,528,100
27,7,498,100
27,8,478,100
27,9,520,100
27,10,473,100
27,11,466,100
27,12,524,100
27,13,472,100
27,14,638,100
27,15,493,100
27,16,516,100
27,17,438,100
27,18,403,100
27,19,459,100
27,20,420,100
27,21,381,100
27,22,404,100
27,23,378,100
