index,hour,latency,uptime
0,0,46,100
0,1,46,100
0,2,45,100
0,3,69,100
0,4,49,100
0,5,51,100
0,6,49,100
0,7,49,100
0,8,55,100
0,9,58,100
0,10,47,100
0,11,43,100
0,12,51,100
0,13,222,91.67
0,14,43,100
0,15,42,100
0,16,48,100
0,17,43,100
0,18,57,100
0,19,43,100
0,20,42,100
0,21,41,100
0,22,41,100
0,23,40,100
1,0,185,100
1,1,174,100
1,2,183,100
1,3,236,100
1,4,194,100
1,5,194,100
1,6,198,100
1,7,177,100
1,8,175,100
1,9,199,100
1,10,398,100
1,11,169,100
1,12,986,91.67
1,13,1014,91.67
1,14,173,100
1,15,189,100
1,16,171,100
1,17,187,100
1,18,209,100
1,19,193,100
1,20,169,100
1,21,175,100
1,22,168,100
1,23,167,100
2,0,280,100
2,1,196,100
2,2,215,100
2,3,223,100
2,4,238,100
2,5,638,100
2,6,232,100
2,7,200,100
2,8,180,100
2,9,209,100
2,10,227,100
2,11,166,100
2,12,199,100
2,13,182,100
2,14,183,100
2,15,183,100
2,16,167,100
2,17,222,100
2,18,203,100
2,19,172,100
2,20,606,100
2,21,215,100
2,22,189,100
2,23,241,100
3,0,190,100
3,1,196,100
3,2,249,100
3,3,187,100
3,4,210,100
3,5,263,100
3,6,195,100
3,7,366,100
3,8,319,100
3,9,219,100
3,10,198,100
3,11,176,100
3,12,184,100
3,13,199,100
3,14,174,100
3,15,196,100
3,16,301,100
3,17,184,100
3,18,190,100
3,19,177,100
3,20,219,100
3,21,179,100
3,22,179,100
3,23,492,100
4,0,201,100
4,1,182,100
4,2,213,100
4,3,187,100
4,4,186,100
4,5,185,100
4,6,189,100
4,7,225,100
4,8,197,100
4,9,181,100
4,10,250,100
4,11,167,100
4,12,187,100
4,13,170,100
4,14,178,100
4,15,1000,91.67
4,16,171,100
4,17,175,100
4,18,175,100
4,19,170,100
4,20,165,100
4,21,175,100
4,22,197,100
4,23,192,100
5,0,212,100
5,1,190,100
5,2,196,100
5,3,177,100
5,4,181,100
5,5,181,100
5,6,214,100
5,7,201,100
5,8,214,100
5,9,258,100
5,10,187,100
5,11,221,100
5,12,183,100
5,13,169,100
5,14,182,100
5,15,200,100
5,16,168,100
5,17,281,100
5,18,319,100
5,19,191,100
5,20,171,100
5,21,167,100
5,22,197,100
5,23,179,100
6,0,202,100
6,1,195,100
6,2,605,100
6,3,187,100
6,4,179,100
6,5,205,100
6,6,194,100
6,7,223,100
6,8,197,100
6,9,167,100
6,10,202,100
6,11,185,100
6,12,183,100
6,13,380,100
6,14,173,100
6,15,990,91.67
6,16,165,100
6,17,606,100
6,18,180,100
6,19,389,100
6,20,165,100
6,21,173,100
6,22,377,100
6,23,161,100
7,0,172,100
7,1,174,100
7,2,182,100
7,3,169,100
7,4,177,100
7,5,175,100
7,6,182,100
7,7,271,100
7,8,195,100
7,9,209,100
7,10,171,100
7,11,176,100
7,12,993,91.67
7,13,169,100
7,14,171,100
7,15,203,100
7,16,173,100
7,17,186,100
7,18,172,100
7,19,168,100
7,20,166,100
7,21,172,100
7,22,170,100
7,23,193,100
8,0,180,100
8,1,201,100
8,2,187,100
8,3,183,100
8,4,600,100
8,5,229,100
8,6,171,100
8,7,177,100
8,8,183,100
8,9,173,100
8,10,171,100
8,11,277,100
8,12,263,100
8,13,192,100
8,14,177,100
8,15,176,100
8,16,203,100
8,17,172,100
8,18,164,100
8,19,173,100
8,20,171,100
8,21,191,100
8,22,1001,91.67
8,23,168,100
9,0,202,100
9,1,197,100
9,2,189,100
9,3,183,100
9,4,169,100
9,5,212,100
9,6,177,100
9,7,1001,91.67
9,8,175,100
9,9,218,100
9,10,184,100
9,11,171,100
9,12,169,100
9,13,992,91.67
9,14,182,100
9,15,183,100
9,16,173,100
9,17,199,100
9,18,183,100
9,19,179,100
9,20,175,100
9,21,169,100
9,22,186,100
9,23,171,100
10,0,853,91.67
10,1,342,100
10,2,329,100
10,3,324,100
10,4,335,100
10,5,321,100
10,6,339,100
10,7,330,100
10,8,379,100
10,9,321,100
10,10,321,100
10,11,315,100
10,12,315,100
10,13,317,100
10,14,314,100
10,15,314,100
10,16,312,100
10,17,312,100
10,18,316,100
10,19,315,100
10,20,315,100
10,21,312,100
10,22,315,100
10,23,313,100
11,0,835,91.67
11,1,339,100
11,2,328,100
11,3,329,100
11,4,323,100
11,5,326,100
11,6,362,100
11,7,328,100
11,8,347,100
11,9,323,100
11,10,319,100
11,11,311,100
11,12,314,100
11,13,319,100
11,14,327,100
11,15,310,100
11,16,310,100
11,17,311,100
11,18,340,100
11,19,308,100
11,20,310,100
11,21,311,100
11,22,312,100
11,23,310,100
12,0,519,100
12,1,347,100
12,2,350,100
12,3,363,100
12,4,351,91.67
12,5,484,100
12,6,357,100
12,7,371,100
12,8,350,100
12,9,338,100
12,10,1189,91.67
12,11,549,100
12,12,341,100
12,13,342,100
12,14,372,100
12,15,337,100
12,16,940,100
12,17,334,100
12,18,336,100
12,19,347,100
12,20,362,100
12,21,333,100
12,22,325,100
12,23,324,100
13,0,818,91.67
13,1,319,100
13,2,331,100
13,3,323,100
13,4,330,100
13,5,327,100
13,6,358,100
13,7,348,100
13,8,325,100
13,9,319,100
13,10,334,100
13,11,314,100
13,12,312,100
13,13,327,100
13,14,312,100
13,15,312,100
13,16,310,100
13,17,315,100
13,18,314,100
13,19,313,100
13,20,312,100
13,21,313,100
13,22,313,100
13,23,311,100
14,0,1421,91.67
14,1,397,100
14,2,451,100
14,3,480,100
14,4,507,91.67
14,5,683,100
14,6,650,100
14,7,397,100
14,8,416,100
14,9,393,100
14,10,403,100
14,11,536,100
14,12,512,100
14,13,403,100
14,14,404,100
14,15,391,100
14,16,408,100
14,17,370,100
14,18,373,100
14,19,376,100
14,20,1176,91.67
14,21,361,100
14,22,361,100
14,23,364,100
15,0,297,100
15,1,304,100
15,2,331,100
15,3,326,100
15,4,293,100
15,5,299,100
15,6,320,100
15,7,320,100
15,8,339,100
15,9,332,100
15,10,386,100
15,11,359,100
15,12,445,100
15,13,329,100
15,14,343,100
15,15,450,100
15,16,380,100
15,17,323,100
15,18,324,100
15,19,321,100
15,20,328,100
15,21,301,100
15,22,286,100
15,23,283,100
16,0,195,100
16,1,209,100
16,2,226,100
16,3,229,100
16,4,224,100
16,5,198,100
16,6,239,100
16,7,212,100
16,8,250,100
16,9,232,100
16,10,297,100
16,11,271,100
16,12,374,100
16,13,241,100
16,14,275,100
16,15,361,100
16,16,282,100
16,17,251,100
16,18,248,100
16,19,247,100
16,20,239,100
16,21,217,100
16,22,209,100
16,23,204,100
17,0,47,100
17,1,36,100
17,2,36,100
17,3,36,100
17,4,44,100
17,5,55,100
17,6,38,100
17,7,41,100
17,8,63,100
17,9,56,100
17,10,41,100
17,11,40,100
17,12,59,100
17,13,44,100
17,14,42,100
17,15,38,100
17,16,41,100
17,17,34,100
17,18,38,100
17,19,35,100
17,20,38,100
17,21,33,100
17,22,34,100
17,23,30,100
18,0,39,100
18,1,35,100
18,2,37,100
18,3,34,100
18,4,45,100
18,5,40,100
18,6,40,100
18,7,40,100
18,8,45,100
18,9,49,100
18,10,40,100
18,11,37,100
18,12,39,100
18,13,40,100
18,14,41,100
18,15,32,100
18,16,34,100
18,17,32,100
18,18,33,100
18,19,32,100
18,20,31,100
18,21,30,100
18,22,29,100
18,23,28,100
19,0,31,100
19,1,40,100
19,2,34,100
19,3,33,100
19,4,36,100
19,5,42,100
19,6,37,100
19,7,37,100
19,8,40,100
19,9,45,100
19,10,39,100
19,11,36,100
19,12,36,100
19,13,41,100
19,14,221,100
19,15,35,100
19,16,36,100
19,17,32,100
19,18,35,100
19,19,34,100
19,20,33,100
19,21,31,100
19,22,31,100
19,23,30,100
20,0,33,100
20,1,41,100
20,2,36,100
20,3,36,100
20,4,36,100
20,5,44,100
20,6,35,100
20,7,37,100
20,8,42,100
20,9,39,100
20,10,38,100
20,11,37,100
20,12,51,100
20,13,35,100
20,14,39,100
20,15,30,100
20,16,29,100
20,17,29,100
20,18,29,100
20,19,31,100
20,20,30,100
20,21,29,100
20,22,27,100
20,23,27,100
21,0,81,100
21,1,60,100
21,2,54,100
21,3,60,100
21,4,52,100
21,5,62,100
21,6,63,100
21,7,52,100
21,8,68,100
21,9,69,100
21,10,53,100
21,11,52,100
21,12,51,100
21,13,52,100
21,14,64,100
21,15,64,100
21,16,53,100
21,17,51,100
21,18,59,100
21,19,69,100
21,20,82,100
21,21,103,100
21,22,66,100
21,23,81,100
22,0,55,100
22,1,73,100
22,2,51,100
22,3,107,100
22,4,54,100
22,5,48,100
22,6,67,100
22,7,58,100
22,8,53,100
22,9,98,100
22,10,54,100
22,11,51,100
22,12,51,100
22,13,59,100
22,14,56,100
22,15,82,100
22,16,56,100
22,17,63,100
22,18,56,100
22,19,57,100
22,20,56,100
22,21,107,100
22,22,77,100
22,23,67,100
23,0,34,100
23,1,37,100
23,2,48,100
23,3,43,100
23,4,38,100
23,5,42,100
23,6,79,100
23,7,42,100
23,8,40,100
23,9,61,100
23,10,43,100
23,11,40,100
23,12,42,100
23,13,46,100
23,14,57,100
23,15,37,100
23,16,33,100
23,17,34,100
23,18,35,100
23,19,34,100
23,20,35,100
23,21,32,100
23,22,53,100
23,23,28,100
24,0,30,100
24,1,33,100
24,2,44,100
24,3,39,100
24,4,35,100
24,5,38,100
24,6,33,100
24,7,60,100
24,8,35,100
24,9,33,100
24,10,39,100
24,11,35,100
24,12,35,100
24,13,38,100
24,14,38,100
24,15,62,100
24,16,39,100
24,17,35,100
24,18,36,100
24,19,38,100
24,20,37,100
24,21,34,100
24,22,33,100
24,23,55,100
25,0,31,100
25,1,36,100
25,2,35,100
25,3,30,100
25,4,32,100
25,5,35,100
25,6,60,100
25,7,41,100
25,8,41,100
25,9,36,100
25,10,40,100
25,11,36,100
25,12,35,100
25,13,46,100
25,14,74,100
25,15,28,100
25,16,29,100
25,17,28,100
25,18,29,100
25,19,28,100
25,20,28,100
25,21,27,100
25,22,71,100
25,23,25,100
26,0,30,100
26,1,33,100
26,2,45,100
26,3,43,100
26,4,36,100
26,5,37,100
26,6,34,100
26,7,36,100
26,8,33,100
26,9,33,100
26,10,38,100
26,11,43,100
26,12,35,100
26,13,42,100
26,14,39,100
26,15,40,100
26,16,36,100
26,17,35,100
26,18,35,100
26,19,42,100
26,20,35,100
26,21,34,100
26,22,34,100
26,23,32,100
27,0,484,100
27,1,433,100
27,2,481,100
27,3,477,100
27,4,487,100
27,5,515,100
27,6,546,100
27,7,421,100
27,8,1510,91.67
27,9,406,100
27,10,515,100
27,11,423,100
27,12,425,100
27,13,450,100
27,14,382,100
27,15,568,100
27,16,439,100
27,17,437,100
27,18,409,100
27,19,442,100
27,20,419,100
27,21,361,100
27,22,341,100
27,23,412,100
