index,hour,latency,uptime
0,0,43,100
0,1,43,100
0,2,43,100
0,3,47,100
0,4,44,100
0,5,43,100
0,6,43,100
0,7,45,100
0,8,43,100
0,9,44,100
0,10,43,100
0,11,44,100
0,12,44,100
0,13,44,100
0,14,43,100
0,15,44,100
0,16,48,100
0,17,43,100
0,18,47,100
0,19,43,100
0,20,44,100
0,21,43,100
0,22,43,100
0,23,44,100
1,0,164,100
1,1,162,100
1,2,213,100
1,3,218,100
1,4,169,100
1,5,210,100
1,6,234,100
1,7,165,100
1,8,178,100
1,9,187,100
1,10,170,100
1,11,192,100
1,12,168,100
1,13,212,100
1,14,190,100
1,15,189,100
1,16,172,100
1,17,164,100
1,18,168,100
1,19,188,100
1,20,182,100
1,21,169,100
1,22,295,100
1,23,171,100
2,0,199,100
2,1,170,100
2,2,167,100
2,3,176,100
2,4,195,100
2,5,171,100
2,6,170,100
2,7,175,100
2,8,196,100
2,9,173,100
2,10,169,100
2,11,174,100
2,12,176,100
2,13,176,100
2,14,169,100
2,15,180,100
2,16,203,100
2,17,172,100
2,18,172,100
2,19,172,100
2,20,169,100
2,21,195,100
2,22,175,100
2,23,170,100
3,0,176,100
3,1,175,100
3,2,177,100
3,3,177,100
3,4,261,100
3,5,183,100
3,6,202,100
3,7,180,100
3,8,176,100
3,9,202,100
3,10,184,100
3,11,178,100
3,12,179,100
3,13,178,100
3,14,175,100
3,15,180,100
3,16,179,100
3,17,176,100
3,18,201,100
3,19,176,100
3,20,175,100
3,21,199,100
3,22,179,100
3,23,178,100
4,0,172,100
4,1,194,100
4,2,194,100
4,3,193,100
4,4,199,100
4,5,199,100
4,6,191,100
4,7,170,100
4,8,169,100
4,9,191,100
4,10,168,100
4,11,170,100
4,12,582,100
4,13,203,100
4,14,168,100
4,15,209,100
4,16,168,100
4,17,195,100
4,18,193,100
4,19,169,100
4,20,165,100
4,21,166,100
4,22,261,100
4,23,201,100
5,0,186,100
5,1,189,100
5,2,166,100
5,3,380,100
5,4,233,100
5,5,174,100
5,6,190,100
5,7,164,100
5,8,174,100
5,9,215,100
5,10,190,100
5,11,174,100
5,12,201,100
5,13,170,100
5,14,163,100
5,15,163,100
5,16,167,100
5,17,169,100
5,18,256,100
5,19,204,100
5,20,168,100
5,21,167,100
5,22,188,100
5,23,169,100
6,0,186,100
6,1,402,100
6,2,230,100
6,3,216,100
6,4,189,100
6,5,171,100
6,6,191,100
6,7,173,100
6,8,191,100
6,9,167,100
6,10,165,100
6,11,169,100
6,12,170,100
6,13,168,100
6,14,171,100
6,15,199,100
6,16,165,100
6,17,170,100
6,18,635,100
6,19,291,100
6,20,177,100
6,21,188,100
6,22,190,100
6,23,171,100
7,0,163,100
7,1,187,100
7,2,167,100
7,3,165,100
7,4,165,100
7,5,165,100
7,6,164,100
7,7,168,100
7,8,167,100
7,9,165,100
7,10,170,100
7,11,170,100
7,12,171,100
7,13,170,100
7,14,168,100
7,15,168,100
7,16,373,100
7,17,167,100
7,18,167,100
7,19,166,100
7,20,164,100
7,21,170,100
7,22,369,100
7,23,192,100
