index,hour,latency,uptime
0,0,42,100
0,1,43,100
0,2,44,100
0,3,44,100
0,4,43,100
0,5,43,100
0,6,44,100
0,7,61,100
0,8,44,100
0,9,43,100
0,10,45,100
0,11,65,100
0,12,43,100
0,13,45,100
0,14,53,100
0,15,43,100
0,16,62,100
0,17,45,100
0,18,49,100
0,19,46,100
0,20,45,100
0,21,130,100
0,22,43,100
0,23,43,100
1,0,258,100
1,1,200,100
1,2,194,100
1,3,212,100
1,4,236,100
1,5,311,100
1,6,225,100
1,7,216,100
1,8,168,100
1,9,193,100
1,10,204,100
1,11,219,100
1,12,210,100
1,13,198,100
1,14,218,100
1,15,218,100
1,16,221,100
1,17,192,100
1,18,308,100
1,19,178,100
1,20,197,100
1,21,250,100
1,22,193,100
1,23,193,100
2,0,225,100
2,1,168,100
2,2,171,100
2,3,277,100
2,4,174,100
2,5,202,100
2,6,175,100
2,7,170,100
2,8,176,100
2,9,173,100
2,10,173,100
2,11,190,100
2,12,223,100
2,13,190,100
2,14,206,100
2,15,167,100
2,16,166,100
2,17,172,100
2,18,175,100
2,19,182,100
2,20,193,100
2,21,265,100
2,22,175,100
2,23,193,100
3,0,178,100
3,1,173,100
3,2,179,100
3,3,220,100
3,4,178,100
3,5,219,100
3,6,201,100
3,7,180,100
3,8,200,100
3,9,178,100
3,10,205,100
3,11,175,100
3,12,181,100
3,13,182,100
3,14,186,100
3,15,176,100
3,16,181,100
3,17,181,100
3,18,184,100
3,19,178,100
3,20,220,100
3,21,179,100
3,22,208,100
3,23,184,100
4,0,163,100
4,1,196,100
4,2,278,100
4,3,195,100
4,4,210,100
4,5,189,100
4,6,237,100
4,7,173,100
4,8,166,100
4,9,193,100
4,10,261,100
4,11,169,100
4,12,182,100
4,13,215,100
4,14,215,100
4,15,168,100
4,16,500,100
4,17,167,100
4,18,242,100
4,19,238,100
4,20,177,100
4,21,167,100
4,22,169,100
4,23,168,100
5,0,192,100
5,1,217,100
5,2,237,100
5,3,232,100
5,4,232,100
5,5,195,100
5,6,361,100
5,7,240,100
5,8,169,100
5,9,174,100
5,10,200,100
5,11,169,100
5,12,256,100
5,13,395,100
5,14,194,100
5,15,198,100
5,16,166,100
5,17,195,100
5,18,175,100
5,19,204,100
5,20,170,100
5,21,213,100
5,22,197,100
5,23,194,100
6,0,214,100
6,1,187,100
6,2,164,100
6,3,259,100
6,4,206,100
6,5,1037,100
6,6,168,100
6,7,170,100
6,8,172,100
6,9,172,100
6,10,267,100
6,11,192,100
6,12,198,100
6,13,174,100
6,14,259,100
6,15,193,100
6,16,219,100
6,17,262,100
6,18,228,100
6,19,193,100
6,20,175,100
6,21,278,100
6,22,192,100
6,23,234,100
7,0,172,100
7,1,167,100
7,2,170,100
7,3,168,100
7,4,173,100
7,5,169,100
7,6,257,100
7,7,189,100
7,8,169,100
7,9,254,100
7,10,172,100
7,11,174,100
7,12,169,100
7,13,167,100
7,14,170,100
7,15,171,100
7,16,169,100
7,17,173,100
7,18,178,100
7,19,171,100
7,20,169,100
7,21,169,100
7,22,172,100
7,23,168,100
8,0,162,100
8,1,167,100
8,2,167,100
8,3,165,100
8,4,164,100
8,5,167,100
8,6,165,100
8,7,165,100
8,8,169,100
8,9,189,100
8,10,173,100
8,11,167,100
8,12,163,100
8,13,165,100
8,14,168,100
8,15,173,100
8,16,163,100
8,17,166,100
8,18,172,100
8,19,170,100
8,20,166,100
8,21,166,100
8,22,173,100
8,23,169,100
9,0,172,100
9,1,167,100
9,2,163,100
9,3,168,100
9,4,251,100
9,5,166,100
9,6,171,100
9,7,168,100
9,8,168,100
9,9,192,100
9,10,165,100
9,11,165,100
9,12,168,100
9,13,167,100
9,14,188,100
9,15,163,100
9,16,166,100
9,17,337,100
9,18,172,100
9,19,167,100
9,20,171,100
9,21,167,100
9,22,166,100
9,23,166,100
10,0,306,100
10,1,306,100
10,2,307,100
10,3,307,100
10,4,308,100
10,5,309,100
10,6,306,100
10,7,309,100
10,8,307,100
10,9,307,100
10,10,307,100
10,11,309,100
10,12,312,100
10,13,306,100
10,14,307,100
10,15,307,100
10,16,306,100
10,17,307,100
10,18,371,100
10,19,332,100
10,20,309,100
10,21,306,100
10,22,307,100
10,23,308,100
11,0,306,100
11,1,304,100
11,2,306,100
11,3,303,100
11,4,303,100
11,5,305,100
11,6,304,100
11,7,305,100
11,8,304,100
11,9,304,100
11,10,304,100
11,11,303,100
11,12,304,100
11,13,304,100
11,14,304,100
11,15,304,100
11,16,302,100
11,17,315,100
11,18,416,100
11,19,337,100
11,20,305,100
11,21,304,100
11,22,305,100
11,23,304,100
12,0,319,100
12,1,324,100
12,2,318,100
12,3,320,100
12,4,896,100
12,5,326,100
12,6,320,100
12,7,318,100
12,8,323,100
12,9,317,100
12,10,319,100
12,11,316,100
12,12,317,100
12,13,320,100
12,14,325,100
12,15,328,100
12,16,319,100
12,17,342,100
12,18,396,100
12,19,492,100
12,20,318,100
12,21,317,100
12,22,315,100
12,23,316,100
13,0,304,100
13,1,303,100
13,2,306,100
13,3,306,100
13,4,306,100
13,5,305,100
13,6,306,100
13,7,306,100
13,8,303,100
13,9,305,100
13,10,304,100
13,11,303,100
13,12,303,100
13,13,303,100
13,14,305,100
13,15,304,100
13,16,305,100
13,17,316,100
13,18,370,100
13,19,323,100
13,20,304,100
13,21,305,100
13,22,304,100
13,23,305,100
14,0,354,100
14,1,353,100
14,2,356,100
14,3,357,100
14,4,354,100
14,5,338,100
14,6,346,100
14,7,351,100
14,8,346,100
14,9,348,100
14,10,340,100
14,11,356,100
14,12,345,100
14,13,357,100
14,14,353,100
14,15,353,100
14,16,375,100
14,17,343,100
14,18,387,100
14,19,390,100
14,20,350,100
14,21,328,100
14,22,355,100
14,23,339,100
15,0,375,100
15,1,352,100
15,2,381,100
15,3,350,100
15,4,354,100
15,5,372,100
15,6,381,100
15,7,379,100
15,8,398,100
15,9,411,100
15,10,455,100
15,11,416,100
15,12,422,100
15,13,440,100
15,14,453,100
15,15,427,100
15,16,441,100
15,17,435,100
15,18,412,100
15,19,432,100
15,20,452,100
15,21,407,100
15,22,374,100
15,23,376,100
16,0,155,100
16,1,155,100
16,2,158,100
16,3,153,100
16,4,158,100
16,5,162,100
16,6,164,100
16,7,211,100
16,8,166,100
16,9,175,100
16,10,183,100
16,11,182,100
16,12,185,100
16,13,184,100
16,14,186,100
16,15,183,100
16,16,180,100
16,17,173,100
16,18,181,100
16,19,194,100
16,20,200,100
16,21,178,100
16,22,167,100
16,23,158,100
17,0,39,100
17,1,41,100
17,2,40,100
17,3,39,100
17,4,39,100
17,5,40,100
17,6,40,100
17,7,43,100
17,8,43,100
17,9,46,100
17,10,43,100
17,11,43,100
17,12,44,100
17,13,44,100
17,14,43,100
17,15,43,100
17,16,44,100
17,17,44,100
17,18,42,100
17,19,46,100
17,20,42,100
17,21,43,100
17,22,41,100
17,23,40,100
18,0,31,100
18,1,35,100
18,2,34,100
18,3,34,100
18,4,35,100
18,5,36,100
18,6,36,100
18,7,36,100
18,8,37,100
18,9,39,100
18,10,38,100
18,11,38,100
18,12,38,100
