index,hour,latency,uptime
0,0,49,100
0,1,43,100
0,2,42,100
0,3,42,100
0,4,44,100
0,5,43,100
0,6,42,100
0,7,43,100
0,8,45,100
0,9,42,100
0,10,62,100
0,11,62,100
0,12,55,100
0,13,49,100
0,14,45,100
0,15,44,100
0,16,44,100
0,17,42,100
0,18,127,100
0,19,42,100
0,20,44,100
0,21,42,100
0,22,61,100
0,23,44,100
1,0,208,100
1,1,194,100
1,2,216,100
1,3,193,100
1,4,177,100
1,5,301,100
1,6,227,100
1,7,194,100
1,8,223,100
1,9,194,100
1,10,177,100
1,11,171,100
1,12,609,100
1,13,195,100
1,14,174,100
1,15,240,100
1,16,172,100
1,17,507,100
1,18,178,100
1,19,191,100
1,20,247,100
1,21,175,100
1,22,167,100
1,23,394,100
2,0,212,100
2,1,214,100
2,2,600,100
2,3,171,100
2,4,214,100
2,5,171,100
2,6,196,100
2,7,286,100
2,8,181,100
2,9,195,100
2,10,180,100
2,11,171,100
2,12,287,100
2,13,174,100
2,14,189,100
2,15,203,100
2,16,185,100
2,17,173,100
2,18,172,100
2,19,234,100
2,20,190,100
2,21,201,100
2,22,618,100
2,23,177,100
3,0,207,100
3,1,250,100
3,2,325,100
3,3,259,100
3,4,205,100
3,5,208,100
3,6,189,100
3,7,296,100
3,8,211,100
3,9,184,100
3,10,204,100
3,11,228,100
3,12,202,100
3,13,213,100
3,14,230,100
3,15,288,100
3,16,286,100
3,17,193,100
3,18,182,100
3,19,278,100
3,20,203,100
3,21,998,91.67
3,22,214,100
3,23,201,100
4,0,238,100
4,1,201,100
4,2,169,100
4,3,175,100
4,4,230,100
4,5,268,100
4,6,244,100
4,7,184,100
4,8,188,100
4,9,241,100
4,10,181,100
4,11,191,100
4,12,202,100
4,13,418,100
4,14,170,100
4,15,195,100
4,16,568,100
4,17,224,100
4,18,175,100
4,19,218,100
4,20,673,100
4,21,173,100
4,22,195,100
4,23,1122,91.67
5,0,268,100
5,1,223,100
5,2,184,100
5,3,203,100
5,4,285,100
5,5,254,100
5,6,395,100
5,7,198,100
5,8,202,100
5,9,173,100
5,10,176,100
5,11,215,100
5,12,225,100
5,13,216,100
5,14,196,100
5,15,733,100
5,16,190,100
5,17,249,100
5,18,208,100
5,19,173,100
5,20,380,100
5,21,220,100
5,22,259,100
5,23,191,100
6,0,208,100
6,1,230,100
6,2,225,100
6,3,212,100
6,4,306,100
6,5,350,100
6,6,192,100
6,7,225,100
6,8,199,100
6,9,295,100
6,10,264,100
6,11,222,100
6,12,196,100
6,13,203,100
6,14,223,100
6,15,792,100
6,16,250,100
6,17,292,100
6,18,196,100
6,19,170,100
6,20,192,100
6,21,211,100
6,22,190,100
6,23,191,100
7,0,190,100
7,1,172,100
