index,hour,latency,uptime
0,0,43,100
0,1,42,100
0,2,128,100
0,3,58,100
0,4,43,100
0,5,45,100
0,6,45,100
0,7,44,100
0,8,49,100
0,9,132,100
0,10,42,100
0,11,44,100
0,12,44,100
0,13,45,100
0,14,45,100
0,15,43,100
0,16,44,100
0,17,44,100
0,18,44,100
0,19,42,100
0,20,44,100
0,21,42,100
0,22,44,100
0,23,43,100
1,0,257,100
1,1,233,100
1,2,216,100
1,3,222,100
1,4,238,100
1,5,585,100
1,6,240,100
1,7,303,100
1,8,216,100
1,9,217,100
1,10,170,100
1,11,214,100
1,12,278,100
1,13,220,100
1,14,220,100
1,15,287,100
1,16,194,100
1,17,196,100
1,18,198,100
1,19,211,100
1,20,192,100
1,21,212,100
1,22,222,100
1,23,241,100
2,0,174,100
2,1,202,100
2,2,183,100
2,3,191,100
2,4,172,100
2,5,175,100
2,6,176,100
2,7,198,100
2,8,174,100
2,9,169,100
2,10,174,100
2,11,174,100
2,12,281,100
2,13,176,100
2,14,187,100
2,15,220,100
2,16,174,100
2,17,168,100
2,18,174,100
2,19,176,100
2,20,172,100
2,21,204,100
2,22,200,100
2,23,197,100
3,0,205,100
3,1,222,100
3,2,224,100
3,3,189,100
3,4,175,100
3,5,592,100
3,6,179,100
3,7,213,100
3,8,202,100
3,9,179,100
3,10,179,100
3,11,190,100
3,12,179,100
3,13,182,100
3,14,204,100
3,15,216,100
3,16,175,100
3,17,221,100
3,18,206,100
3,19,180,100
3,20,200,100
3,21,227,100
3,22,204,100
3,23,203,100
4,0,213,100
4,1,251,100
4,2,191,100
4,3,208,100
4,4,214,100
4,5,206,100
4,6,219,100
4,7,215,100
4,8,179,100
4,9,177,100
4,10,172,100
4,11,215,100
4,12,237,100
4,13,169,100
4,14,188,100
4,15,215,100
4,16,213,100
4,17,194,100
4,18,210,100
4,19,206,100
4,20,213,100
4,21,211,100
4,22,166,100
4,23,191,100
5,0,215,100
5,1,243,100
5,2,236,100
5,3,215,100
5,4,316,100
5,5,173,100
5,6,201,100
5,7,382,100
5,8,214,100
5,9,194,100
5,10,171,100
5,11,214,100
5,12,203,100
5,13,169,100
5,14,193,100
5,15,239,100
5,16,373,100
5,17,201,100
5,18,212,100
5,19,219,100
5,20,166,100
5,21,195,100
5,22,169,100
5,23,188,100
6,0,173,100
6,1,301,100
6,2,215,100
6,3,278,100
6,4,175,100
6,5,175,100
6,6,329,100
6,7,218,100
6,8,213,100
6,9,237,100
6,10,301,100
6,11,198,100
6,12,196,100
6,13,168,100
6,14,195,100
6,15,218,100
6,16,215,100
6,17,300,100
6,18,192,100
6,19,215,100
6,20,302,100
6,21,167,100
6,22,214,100
6,23,170,100
7,0,175,100
7,1,167,100
7,2,168,100
7,3,194,100
7,4,170,100
7,5,187,100
7,6,169,100
7,7,178,100
7,8,185,100
7,9,177,100
7,10,179,100
7,11,170,100
7,12,170,100
7,13,170,100
7,14,168,100
7,15,174,100
7,16,171,100
7,17,178,100
7,18,168,100
7,19,176,100
7,20,190,100
7,21,168,100
7,22,173,100
7,23,172,100
8,0,169,100
8,1,176,100
8,2,168,100
8,3,184,100
8,4,168,100
8,5,168,100
8,6,174,100
8,7,169,100
8,8,169,100
8,9,192,100
8,10,168,100
8,11,164,100
8,12,165,100
8,13,172,100
8,14,259,100
8,15,168,100
8,16,171,100
8,17,167,100
8,18,171,100
8,19,255,100
8,20,166,100
8,21,174,100
8,22,170,100
8,23,166,100
9,0,164,100
9,1,168,100
9,2,167,100
9,3,195,100
9,4,174,100
9,5,170,100
9,6,188,100
9,7,171,100
9,8,173,100
9,9,171,100
9,10,176,100
9,11,170,100
9,12,164,100
9,13,170,100
9,14,190,100
9,15,166,100
9,16,168,100
9,17,167,100
9,18,167,100
9,19,167,100
9,20,172,100
9,21,168,100
9,22,174,100
9,23,167,100
10,0,305,100
10,1,306,100
10,2,305,100
10,3,336,100
10,4,309,100
10,5,305,100
10,6,304,100
10,7,319,100
10,8,310,100
10,9,307,100
10,10,307,100
10,11,305,100
10,12,307,100
10,13,308,100
10,14,306,100
10,15,306,100
10,16,307,100
10,17,307,100
10,18,317,100
10,19,307,100
10,20,309,100
10,21,308,100
10,22,306,100
10,23,305,100
11,0,305,100
11,1,304,100
11,2,304,100
11,3,336,100
11,4,307,100
11,5,310,100
11,6,306,100
11,7,304,100
11,8,304,100
11,9,311,100
11,10,306,100
11,11,303,100
11,12,304,100
11,13,306,100
11,14,308,100
11,15,304,100
11,16,307,100
11,17,304,100
11,18,314,100
11,19,306,100
11,20,305,100
11,21,303,100
11,22,346,100
11,23,305,100
12,0,320,100
12,1,329,100
12,2,337,100
12,3,350,100
12,4,320,100
12,5,329,100
12,6,320,100
12,7,321,100
12,8,326,100
12,9,472,100
12,10,322,100
12,11,333,100
12,12,317,100
12,13,325,100
12,14,338,100
12,15,376,100
12,16,322,100
12,17,316,100
12,18,427,100
12,19,351,100
12,20,322,100
12,21,342,100
12,22,327,100
12,23,321,100
13,0,304,100
13,1,302,100
13,2,304,100
13,3,327,100
13,4,303,100
13,5,302,100
13,6,304,100
13,7,304,100
13,8,307,100
13,9,305,100
13,10,305,100
13,11,302,100
13,12,306,100
13,13,302,100
13,14,306,100
13,15,305,100
13,16,303,100
13,17,305,100
13,18,307,100
13,19,305,100
13,20,301,100
13,21,303,100
13,22,306,100
13,23,301,100
14,0,368,100
14,1,373,100
14,2,343,100
14,3,372,100
14,4,382,100
14,5,346,100
14,6,433,100
14,7,368,100
14,8,404,100
14,9,354,100
14,10,353,100
