index,hour,latency,uptime
0,0,45,100
0,1,43,100
0,2,62,100
0,3,42,100
0,4,42,100
0,5,44,100
0,6,44,100
0,7,42,100
0,8,41,100
0,9,43,100
0,10,43,100
0,11,43,100
0,12,43,100
0,13,42,100
0,14,43,100
0,15,44,100
0,16,133,100
0,17,49,100
0,18,43,100
0,19,43,100
0,20,43,100
0,21,42,100
0,22,42,100
0,23,61,100
1,0,173,100
1,1,196,100
1,2,191,100
1,3,185,100
1,4,552,100
1,5,201,100
1,6,223,100
1,7,192,100
1,8,267,100
1,9,246,100
1,10,204,100
1,11,516,100
1,12,1016,91.67
1,13,412,100
1,14,1808,83.33
1,15,185,100
1,16,1021,100
1,17,175,100
1,18,180,100
1,19,185,100
1,20,205,100
1,21,258,100
1,22,204,100
1,23,198,100
2,0,197,100
2,1,282,100
2,2,224,100
2,3,227,100
2,4,190,100
2,5,228,100
2,6,197,100
2,7,172,100
2,8,472,100
2,9,224,100
2,10,393,100
2,11,202,100
2,12,275,100
2,13,173,100
2,14,175,100
2,15,169,100
2,16,172,100
2,17,195,100
2,18,203,100
2,19,209,100
2,20,194,100
2,21,1068,91.67
2,22,173,100
2,23,242,100
3,0,197,100
3,1,178,100
3,2,278,100
3,3,285,100
3,4,1103,100
3,5,184,100
3,6,188,100
3,7,213,100
3,8,183,100
3,9,176,100
3,10,202,100
3,11,199,100
3,12,321,100
3,13,258,100
3,14,1025,91.67
3,15,284,100
3,16,269,100
3,17,323,100
3,18,228,100
3,19,219,100
3,20,212,100
3,21,207,100
3,22,465,100
3,23,220,100
4,0,192,100
4,1,245,100
4,2,291,100
4,3,197,100
4,4,184,100
4,5,247,100
4,6,393,100
4,7,183,100
4,8,207,100
4,9,221,100
4,10,187,91.67
4,11,230,100
4,12,192,100
4,13,384,100
4,14,272,100
4,15,224,100
4,16,175,100
4,17,167,100
4,18,206,91.67
4,19,172,100
4,20,211,100
4,21,237,100
4,22,153,91.67
4,23,203,100
5,0,341,100
5,1,177,100
5,2,1041,100
5,3,205,100
5,4,598,100
5,5,209,100
5,6,204,100
5,7,197,100
5,8,173,100
5,9,199,100
5,10,191,100
5,11,232,100
5,12,1011,100
5,13,193,100
5,14,181,100
5,15,379,100
5,16,172,100
5,17,174,100
5,18,189,100
5,19,202,100
5,20,255,100
5,21,188,100
5,22,196,100
5,23,169,100
6,0,189,100
6,1,203,100
6,2,401,100
6,3,268,100
6,4,230,91.67
6,5,197,100
6,6,237,100
6,7,212,100
6,8,206,100
6,9,191,100
6,10,188,100
6,11,555,100
6,12,174,100
6,13,220,100
6,14,201,100
6,15,203,100
6,16,603,100
6,17,171,100
6,18,215,91.67
6,19,168,91.67
6,20,278,100
6,21,174,100
6,22,818,100
6,23,195,100
7,0,166,100
7,1,173,100
7,2,178,100
7,3,390,100
7,4,193,100
7,5,188,100
7,6,214,100
7,7,164,100
7,8,173,100
7,9,193,100
7,10,169,100
7,11,169,100
7,12,188,100
7,13,175,100
7,14,170,100
7,15,167,100
7,16,217,100
7,17,187,100
7,18,170,100
7,19,192,100
7,20,194,100
7,21,367,100
7,22,189,100
7,23,174,100
8,0,194,100
8,1,166,100
8,2,185,100
8,3,261,100
8,4,168,100
8,5,178,100
8,6,175,100
8,7,173,100
8,8,170,100
8,9,162,100
8,10,169,100
8,11,175,100
8,12,204,100
8,13,180,100
8,14,190,100
8,15,189,100
8,16,172,100
8,17,255,100
8,18,164,100
8,19,172,100
8,20,167,100
8,21,176,100
8,22,172,100
8,23,165,100
9,0,173,100
9,1,168,100
9,2,198,100
9,3,178,100
9,4,170,100
9,5,177,100
9,6,169,100
9,7,175,100
9,8,167,100
9,9,173,100
9,10,165,100
9,11,373,100
9,12,212,100
9,13,165,100
9,14,1006,91.67
9,15,171,100
9,16,186,100
9,17,169,100
9,18,194,100
9,19,172,100
9,20,379,100
9,21,177,100
9,22,163,100
9,23,179,100
10,0,308,100
10,1,307,100
10,2,307,100
10,3,304,100
10,4,311,100
10,5,309,100
10,6,304,100
10,7,304,100
10,8,306,100
10,9,305,100
10,10,305,100
10,11,305,100
10,12,307,100
10,13,306,100
10,14,309,100
10,15,393,100
10,16,309,100
10,17,303,100
10,18,313,100
10,19,307,100
10,20,342,100
10,21,304,100
10,22,306,100
10,23,307,100
11,0,302,100
11,1,308,100
11,2,305,100
11,3,304,100
11,4,308,100
11,5,303,100
11,6,304,100
11,7,304,100
11,8,305,100
11,9,303,100
11,10,303,100
11,11,304,100
11,12,304,100
11,13,303,100
11,14,304,100
11,15,307,100
11,16,299,91.67
11,17,303,100
11,18,308,100
11,19,306,100
11,20,306,100
11,21,301,100
11,22,306,100
11,23,304,100
12,0,329,100
12,1,418,100
12,2,332,100
12,3,350,100
12,4,329,100
12,5,324,100
12,6,331,100
12,7,332,100
12,8,328,100
12,9,328,100
12,10,333,100
12,11,334,100
12,12,340,100
12,13,324,100
12,14,322,100
12,15,571,100
12,16,450,100
12,17,330,100
12,18,333,100
12,19,351,100
12,20,329,100
12,21,324,100
12,22,565,100
12,23,322,100
13,0,305,100
13,1,305,100
13,2,309,100
13,3,305,100
13,4,305,100
13,5,304,100
13,6,303,100
13,7,305,100
13,8,313,100
13,9,304,100
13,10,302,100
13,11,303,100
13,12,308,100
13,13,302,100
13,14,393,100
13,15,387,100
13,16,312,100
13,17,306,100
13,18,311,100
13,19,306,100
13,20,304,100
13,21,304,100
13,22,305,100
13,23,305,100
14,0,368,100
14,1,391,100
14,2,385,100
14,3,343,100
14,4,363,100
14,5,363,100
14,6,347,100
14,7,349,100
14,8,351,100
14,9,358,100
14,10,354,100
14,11,360,100
14,12,531,100
14,13,353,100
14,14,448,100
14,15,1651,100
14,16,1420,100
14,17,519,100
14,18,981,100
14,19,370,100
14,20,517,100
14,21,350,100
14,22,955,100
14,23,360,100
15,0,292,100
15,1,293,100
15,2,291,100
15,3,294,100
15,4,289,100
15,5,320,100
15,6,301,100
15,7,334,100
15,8,347,100
15,9,351,100
15,10,360,100
15,11,363,100
15,12,376,100
15,13,364,100
15,14,380,100
15,15,363,100
15,16,368,100
15,17,381,100
15,18,1230,91.67
15,19,382,100
15,20,387,100
15,21,386,100
15,22,337,100
15,23,330,100
16,0,200,100
16,1,205,100
16,2,198,100
16,3,197,100
16,4,198,100
16,5,205,100
16,6,204,100
16,7,242,100
16,8,276,100
16,9,276,100
16,10,275,100
16,11,287,100
16,12,298,100
16,13,290,100
16,14,275,100
16,15,262,100
16,16,260,100
16,17,271,100
16,18,304,100
16,19,287,100
16,20,308,100
16,21,349,100
16,22,303,100
16,23,291,100
17,0,36,100
17,1,36,100
17,2,37,100
17,3,34,100
17,4,36,100
17,5,36,100
17,6,38,100
17,7,38,100
17,8,41,100
17,9,38,100
17,10,39,100
17,11,39,100
17,12,54,100
17,13,42,100
17,14,44,100
17,15,42,100
17,16,41,100
17,17,39,100
17,18,41,100
17,19,40,100
17,20,42,100
17,21,38,100
17,22,37,100
17,23,39,100
18,0,34,100
18,1,34,100
18,2,35,100
18,3,33,100
18,4,33,100
18,5,35,100
18,6,36,100
18,7,36,100
18,8,39,100
18,9,39,100
18,10,37,100
18,11,45,100
18,12,47,100
18,13,42,100
18,14,41,100
18,15,41,100
18,16,41,100
18,17,42,100
18,18,39,100
18,19,39,100
18,20,40,100
18,21,40,100
18,22,37,100
18,23,55,100
19,0,29,100
19,1,29,100
19,2,29,100
19,3,29,100
19,4,29,100
19,5,28,100
19,6,30,100
19,7,32,100
19,8,31,100
19,9,31,100
19,10,30,100
19,11,27,100
19,12,41,100
19,13,27,100
19,14,28,100
19,15,29,100
19,16,31,100
19,17,31,100
19,18,30,100
19,19,26,100
19,20,30,100
19,21,28,100
19,22,27,100
19,23,47,100
20,0,31,100
20,1,29,100
20,2,28,100
20,3,29,100
20,4,29,100
20,5,31,100
20,6,31,100
20,7,30,100
20,8,32,100
20,9,32,100
20,10,32,100
20,11,32,100
20,12,39,100
20,13,33,100
20,14,33,100
20,15,32,100
20,16,33,100
20,17,28,100
20,18,28,100
20,19,31,100
20,20,33,100
20,21,35,100
20,22,31,100
20,23,30,100
21,0,58,100
21,1,50,100
21,2,61,100
21,3,57,100
21,4,62,100
21,5,59,100
21,6,44,100
21,7,51,100
21,8,46,100
21,9,45,100
21,10,56,100
21,11,45,100
21,12,60,100
21,13,48,100
21,14,49,100
