index,hour,latency,uptime
0,0,44,100
0,1,59,100
0,2,54,100
0,3,48,100
0,4,48,100
0,5,44,100
0,6,72,100
0,7,45,100
0,8,51,100
0,9,45,100
0,10,47,100
0,11,45,100
0,12,45,100
0,13,47,100
0,14,45,100
0,15,46,100
0,16,67,100
0,17,66,100
0,18,45,100
0,19,46,100
0,20,45,100
0,21,45,100
0,22,46,100
0,23,45,100
1,0,179,100
1,1,201,100
1,2,194,100
1,3,229,100
1,4,178,100
1,5,170,100
1,6,170,100
1,7,211,100
1,8,175,100
1,9,193,100
1,10,168,100
1,11,171,100
1,12,196,100
1,13,170,100
1,14,168,100
1,15,170,100
1,16,174,100
1,17,180,100
1,18,171,100
1,19,172,100
1,20,184,100
1,21,171,100
1,22,167,100
1,23,192,100
2,0,198,100
2,1,184,100
2,2,187,100
2,3,184,100
2,4,208,100
2,5,180,100
2,6,173,100
2,7,191,100
2,8,172,100
2,9,171,100
2,10,175,100
2,11,258,100
2,12,174,100
2,13,176,100
2,14,177,100
2,15,173,100
2,16,172,100
2,17,170,100
2,18,171,100
2,19,172,100
2,20,173,100
2,21,195,100
2,22,175,100
2,23,167,100
3,0,239,100
3,1,224,100
3,2,193,100
3,3,187,100
3,4,187,100
3,5,178,100
3,6,186,100
3,7,178,100
3,8,187,100
3,9,181,100
3,10,188,100
3,11,206,100
3,12,181,100
3,13,190,100
3,14,183,100
3,15,182,100
3,16,390,100
3,17,179,100
3,18,197,100
3,19,178,100
3,20,180,100
3,21,183,100
3,22,178,100
3,23,177,100
4,0,183,100
4,1,188,100
4,2,190,100
4,3,224,100
4,4,170,100
4,5,191,100
4,6,241,100
4,7,170,100
4,8,168,100
4,9,175,100
4,10,170,100
4,11,173,100
4,12,171,100
4,13,176,100
4,14,203,100
4,15,177,100
4,16,176,100
4,17,171,100
4,18,174,100
4,19,169,100
4,20,170,100
4,21,171,100
4,22,173,100
4,23,173,100
5,0,191,100
5,1,196,100
5,2,191,100
5,3,221,100
5,4,218,100
5,5,195,100
5,6,173,100
5,7,175,100
5,8,171,100
5,9,192,100
5,10,178,100
5,11,192,100
5,12,197,100
5,13,174,100
5,14,178,100
5,15,183,100
5,16,176,100
5,17,172,100
5,18,175,100
5,19,169,100
5,20,170,100
5,21,169,100
5,22,167,100
5,23,198,100
6,0,175,100
6,1,188,100
6,2,177,100
6,3,197,100
6,4,175,100
6,5,171,100
6,6,173,100
6,7,193,100
6,8,173,100
6,9,197,100
6,10,171,100
6,11,176,100
6,12,179,100
6,13,615,100
6,14,174,100
6,15,171,100
6,16,167,100
6,17,180,100
6,18,173,100
6,19,173,100
6,20,169,100
6,21,195,100
6,22,178,100
6,23,213,100
7,0,170,100
7,1,198,100
7,2,193,100
7,3,268,100
7,4,186,100
7,5,170,100
7,6,171,100
7,7,170,100
7,8,177,100
7,9,169,100
7,10,173,100
7,11,172,100
7,12,170,100
7,13,173,100
7,14,169,100
7,15,177,100
7,16,169,100
7,17,178,100
7,18,169,100
7,19,172,100
7,20,172,100
7,21,213,100
7,22,165,100
7,23,163,100
8,0,174,100
8,1,183,100
8,2,183,100
8,3,180,100
8,4,170,100
8,5,171,100
8,6,264,100
8,7,173,100
8,8,172,100
8,9,171,100
8,10,169,100
8,11,169,100
8,12,168,100
8,13,174,100
8,14,173,100
8,15,176,100
8,16,172,100
8,17,176,100
8,18,259,100
8,19,169,100
8,20,169,100
8,21,171,100
8,22,167,100
8,23,165,100
9,0,177,100
9,1,203,100
9,2,185,100
9,3,183,100
9,4,175,100
9,5,167,100
9,6,173,100
9,7,174,100
9,8,175,100
9,9,172,100
9,10,176,100
9,11,174,100
9,12,180,100
9,13,175,100
9,14,172,100
9,15,259,100
9,16,200,100
9,17,199,100
9,18,178,100
9,19,174,100
9,20,173,100
9,21,174,100
9,22,169,100
9,23,172,100
10,0,315,100
10,1,322,100
10,2,329,100
10,3,317,100
10,4,316,100
10,5,309,100
10,6,310,100
10,7,419,16.67
10,8,595,25
10,9,339,33.33
10,10,640,83.33
10,11,309,100
10,12,310,100
10,13,308,100
10,14,309,100
10,15,309,100
10,16,310,100
10,17,312,100
10,18,321,100
10,19,309,100
10,20,310,100
10,21,311,100
10,22,309,100
10,23,304,100
11,0,318,100
11,1,326,100
11,2,327,100
11,3,323,100
11,4,307,100
11,5,307,100
11,6,307,100
11,7,459,16.67
11,8,431,33.33
11,9,399,41.67
11,10,362,58.33
11,11,309,100
11,12,307,100
11,13,307,100
11,14,307,100
11,15,308,100
11,16,307,100
11,17,310,100
11,18,308,100
11,19,307,100
11,20,308,100
11,21,307,100
11,22,306,100
11,23,301,100
12,0,464,100
12,1,435,100
12,2,384,100
12,3,418,100
12,4,355,100
12,5,443,100
12,6,424,100
12,7,422,8.33
12,8,439,33.33
12,9,695,25
12,10,557,58.33
12,11,454,100
12,12,413,100
12,13,337,100
12,14,478,100
12,15,436,100
12,16,398,100
12,17,388,100
12,18,381,100
12,19,411,100
12,20,401,100
12,21,414,100
12,22,343,100
12,23,317,100
13,0,315,100
13,1,320,100
13,2,337,100
13,3,321,100
13,4,310,100
13,5,308,100
13,6,307,100
13,7,472,8.33
13,8,1029,33.33
13,9,325,33.33
13,10,863,83.33
13,11,310,100
13,12,308,100
13,13,307,100
13,14,308,100
13,15,308,100
13,16,307,100
13,17,311,100
13,18,309,100
13,19,307,100
13,20,307,100
13,21,307,100
13,22,306,100
13,23,301,100
14,0,1325,100
14,1,1025,100
14,2,885,100
14,3,638,100
14,4,450,100
14,5,870,100
14,6,748,100
14,7,642,0
14,8,484,16.67
14,9,439,25
14,10,1471,58.33
14,11,772,100
14,12,1065,100
14,13,496,100
14,14,1281,100
14,15,1146,100
14,16,1415,100
14,17,1175,100
14,18,1150,100
14,19,829,100
14,20,1187,100
14,21,537,100
14,22,687,100
14,23,486,100
15,0,290,100
15,1,285,100
15,2,290,100
15,3,293,100
15,4,290,100
15,5,291,100
15,6,289,100
15,7,306,100
15,8,301,100
15,9,314,100
15,10,308,100
15,11,337,100
15,12,332,100
15,13,337,100
15,14,349,100
15,15,331,100
15,16,326,100
15,17,343,100
15,18,339,100
15,19,353,100
15,20,345,100
15,21,308,100
15,22,296,100
15,23,295,100
16,0,203,100
16,1,212,100
16,2,203,100
16,3,218,100
16,4,207,100
16,5,211,100
16,6,206,100
16,7,222,100
16,8,239,100
16,9,247,100
16,10,225,100
16,11,238,100
16,12,239,100
16,13,252,100
16,14,269,100
16,15,240,100
16,16,245,100
16,17,245,100
16,18,256,100
16,19,242,100
16,20,258,100
16,21,216,100
16,22,212,100
16,23,210,100
17,0,28,100
17,1,33,100
17,2,43,100
17,3,31,100
17,4,33,100
17,5,31,100
17,6,34,100
17,7,37,100
17,8,35,100
17,9,38,100
17,10,46,100
17,11,46,100
17,12,51,100
17,13,252,100
17,14,50,100
17,15,67,100
17,16,47,100
17,17,45,100
17,18,66,100
17,19,48,100
17,20,42,100
17,21,35,100
17,22,30,100
17,23,28,100
18,0,27,100
18,1,27,100
18,2,30,100
18,3,24,100
18,4,30,100
18,5,26,100
18,6,28,100
18,7,31,100
18,8,30,100
18,9,31,100
18,10,31,100
18,11,35,100
18,12,34,100
18,13,38,100
18,14,35,100
18,15,35,100
18,16,33,100
18,17,36,100
18,18,41,100
18,19,39,100
18,20,34,100
18,21,30,100
18,22,34,100
18,23,23,100
19,0,36,100
19,1,30,100
19,2,29,100
19,3,30,100
19,4,30,100
19,5,29,100
19,6,30,100
19,7,35,100
