index,hour,latency,uptime
0,0,43,100
0,1,43,100
0,2,43,100
0,3,62,100
0,4,44,100
0,5,69,100
0,6,47,100
0,7,45,100
0,8,48,100
0,9,50,100
0,10,46,100
0,11,44,100
0,12,45,100
0,13,45,100
0,14,50,100
0,15,44,100
0,16,44,100
0,17,43,100
0,18,44,100
0,19,44,100
0,20,46,100
0,21,43,100
0,22,43,100
0,23,44,100
1,0,254,100
1,1,172,100
1,2,190,100
1,3,174,100
1,4,166,100
1,5,315,100
1,6,175,100
1,7,172,100
1,8,193,100
1,9,189,100
1,10,290,100
1,11,193,100
1,12,167,100
1,13,171,100
1,14,232,100
1,15,191,100
1,16,174,100
1,17,163,100
1,18,164,100
1,19,166,100
1,20,189,100
1,21,165,100
1,22,166,100
1,23,163,100
2,0,176,100
2,1,169,100
2,2,170,100
2,3,171,100
2,4,188,100
2,5,188,100
2,6,171,100
2,7,169,100
2,8,177,100
2,9,180,100
2,10,193,100
2,11,173,100
2,12,173,100
2,13,171,100
2,14,169,100
2,15,178,100
2,16,171,100
2,17,169,100
2,18,172,100
2,19,168,100
2,20,256,100
2,21,170,100
2,22,167,100
2,23,169,100
3,0,185,100
3,1,179,100
3,2,179,100
3,3,182,100
3,4,181,100
3,5,191,100
3,6,186,100
3,7,182,100
3,8,216,100
3,9,183,100
3,10,183,100
3,11,185,100
3,12,180,100
3,13,184,100
3,14,191,100
3,15,203,100
3,16,184,100
3,17,178,100
3,18,185,100
3,19,184,100
3,20,182,100
3,21,178,100
3,22,183,100
3,23,183,100
4,0,170,100
4,1,274,100
4,2,177,100
4,3,192,100
4,4,173,100
4,5,171,100
4,6,192,100
4,7,198,100
4,8,176,100
4,9,177,100
4,10,182,100
4,11,176,100
4,12,177,100
4,13,196,100
4,14,283,100
4,15,178,100
4,16,173,100
4,17,193,100
4,18,173,100
4,19,189,100
4,20,169,100
4,21,213,100
4,22,168,100
4,23,188,100
5,0,164,100
5,1,185,100
5,2,189,100
5,3,171,100
5,4,193,100
5,5,169,100
5,6,184,100
5,7,175,100
5,8,192,100
5,9,177,100
5,10,171,100
5,11,164,100
5,12,166,100
5,13,174,100
5,14,296,100
5,15,222,100
5,16,166,100
5,17,168,100
5,18,170,100
5,19,168,100
5,20,221,100
5,21,169,100
5,22,168,100
5,23,165,100
6,0,251,100
6,1,169,100
6,2,166,100
6,3,254,100
6,4,162,100
6,5,348,100
6,6,170,100
6,7,214,100
6,8,171,100
6,9,181,100
6,10,174,100
6,11,166,100
6,12,167,100
6,13,201,100
6,14,179,100
6,15,266,100
6,16,166,100
6,17,170,100
6,18,174,100
6,19,167,100
6,20,188,100
6,21,171,100
6,22,188,100
6,23,165,100
7,0,179,100
7,1,178,100
7,2,172,100
7,3,178,100
7,4,177,100
7,5,191,100
7,6,178,100
7,7,180,100
7,8,177,100
7,9,179,100
7,10,178,100
7,11,176,100
7,12,177,100
7,13,177,100
7,14,178,100
7,15,176,100
7,16,174,100
7,17,169,100
7,18,168,100
7,19,161,100
7,20,253,100
7,21,191,100
7,22,166,100
7,23,168,100
