index,hour,latency,uptime
0,0,62,100
0,1,43,100
0,2,61,100
0,3,43,100
0,4,42,100
0,5,43,100
0,6,44,100
0,7,44,100
0,8,43,100
0,9,44,100
0,10,44,100
0,11,43,100
0,12,63,100
0,13,42,100
0,14,45,100
0,15,52,100
0,16,49,100
0,17,47,100
0,18,47,100
0,19,44,100
0,20,44,100
0,21,44,100
0,22,44,100
0,23,44,100
1,0,168,100
1,1,172,100
1,2,191,100
1,3,171,100
1,4,236,100
1,5,210,100
1,6,212,100
1,7,396,100
1,8,174,100
1,9,191,100
1,10,182,100
1,11,192,100
1,12,219,100
1,13,260,100
1,14,196,100
1,15,296,100
1,16,168,100
1,17,171,100
1,18,171,100
1,19,174,100
1,20,276,100
1,21,220,100
1,22,195,100
1,23,171,100
2,0,179,100
2,1,212,100
2,2,212,100
2,3,241,100
2,4,175,100
2,5,191,100
2,6,205,100
2,7,193,100
2,8,194,100
2,9,169,100
2,10,191,100
2,11,209,100
2,12,199,100
2,13,168,100
2,14,172,100
2,15,192,100
2,16,169,100
2,17,168,100
2,18,171,100
2,19,191,100
2,20,168,100
2,21,171,100
2,22,212,100
2,23,167,100
3,0,218,100
3,1,177,100
3,2,178,100
3,3,176,100
3,4,176,100
3,5,199,100
3,6,179,100
3,7,175,100
3,8,185,100
3,9,177,100
3,10,204,100
3,11,184,100
3,12,210,100
3,13,179,100
3,14,182,100
3,15,186,100
3,16,177,100
3,17,177,100
3,18,179,100
3,19,179,100
3,20,201,100
3,21,196,100
3,22,199,100
3,23,175,100
4,0,217,100
4,1,170,100
4,2,210,100
4,3,193,100
4,4,202,100
4,5,237,100
4,6,190,100
4,7,213,100
4,8,576,100
4,9,209,100
4,10,166,100
4,11,590,100
4,12,194,100
4,13,249,100
4,14,176,100
4,15,194,100
4,16,167,100
4,17,195,100
4,18,193,100
4,19,186,100
4,20,165,100
4,21,164,100
4,22,165,100
4,23,193,100
5,0,200,100
5,1,175,100
5,2,167,100
5,3,167,100
5,4,190,100
5,5,196,100
5,6,198,100
5,7,1035,91.67
5,8,213,100
5,9,168,100
5,10,989,91.67
5,11,169,100
5,12,231,100
5,13,617,100
5,14,219,100
5,15,176,100
5,16,259,100
5,17,990,91.67
5,18,168,100
5,19,166,100
5,20,165,100
5,21,167,100
5,22,193,100
5,23,405,100
6,0,193,100
6,1,166,100
6,2,373,100
6,3,170,100
6,4,219,100
6,5,235,100
6,6,199,100
6,7,226,100
6,8,167,100
6,9,215,100
6,10,192,100
6,11,215,100
6,12,221,100
6,13,165,100
6,14,236,100
6,15,280,100
6,16,168,100
6,17,176,100
6,18,169,100
6,19,192,100
6,20,181,100
6,21,218,100
6,22,189,100
6,23,170,100
7,0,167,100
7,1,169,100
7,2,169,100
7,3,165,100
7,4,168,100
7,5,163,100
7,6,164,100
7,7,169,100
7,8,166,100
7,9,170,100
7,10,164,100
7,11,188,100
7,12,288,100
7,13,170,100
7,14,174,100
7,15,165,100
7,16,175,100
7,17,166,100
7,18,166,100
7,19,165,100
7,20,171,100
7,21,166,100
7,22,166,100
7,23,167,100
8,0,162,100
8,1,164,100
8,2,165,100
8,3,166,100
8,4,166,100
8,5,173,100
8,6,171,100
8,7,168,100
8,8,168,100
8,9,167,100
8,10,280,100
8,11,164,100
8,12,195,100
8,13,165,100
8,14,167,100
8,15,172,100
8,16,199,100
8,17,168,100
8,18,178,100
8,19,189,100
8,20,165,100
8,21,253,100
8,22,172,100
8,23,167,100
9,0,163,100
9,1,165,100
9,2,172,100
9,3,163,100
9,4,171,100
9,5,191,100
9,6,165,100
9,7,168,100
9,8,186,100
9,9,165,100
9,10,166,100
9,11,167,100
9,12,194,100
9,13,164,100
9,14,174,100
9,15,171,100
9,16,166,100
9,17,190,100
9,18,252,100
9,19,203,100
9,20,167,100
9,21,163,100
9,22,162,100
9,23,195,100
10,0,307,100
10,1,307,100
10,2,310,100
10,3,432,100
10,4,527,100
10,5,308,100
10,6,347,100
10,7,415,100
10,8,556,100
10,9,444,100
10,10,342,100
10,11,405,100
10,12,469,100
10,13,632,100
10,14,389,100
10,15,506,100
10,16,345,100
10,17,430,100
10,18,307,100
10,19,309,100
10,20,307,100
10,21,313,100
10,22,308,100
10,23,310,100
11,0,304,100
11,1,305,100
11,2,306,100
11,3,392,100
11,4,493,100
11,5,305,100
11,6,343,100
11,7,499,100
11,8,636,100
11,9,507,100
11,10,328,100
11,11,393,100
11,12,529,100
11,13,623,100
11,14,478,100
11,15,597,100
11,16,345,100
11,17,420,100
11,18,305,100
11,19,306,100
11,20,305,100
11,21,305,100
11,22,305,100
11,23,306,100
12,0,320,100
12,1,321,100
12,2,319,100
12,3,1445,83.33
12,4,1221,75
12,5,399,100
12,6,1166,91.67
12,7,1119,91.67
12,8,1399,83.33
12,9,1109,83.33
12,10,930,83.33
12,11,640,100
12,12,887,91.67
12,13,1072,83.33
12,14,892,83.33
12,15,1161,75
12,16,563,91.67
12,17,1065,100
12,18,324,100
12,19,317,100
12,20,452,100
12,21,316,100
12,22,408,100
12,23,329,100
13,0,303,100
13,1,305,100
13,2,302,100
13,3,471,100
13,4,655,100
13,5,304,100
13,6,346,100
13,7,425,100
13,8,639,100
13,9,436,100
13,10,334,100
13,11,391,100
13,12,522,100
13,13,557,100
13,14,433,100
13,15,729,100
13,16,327,100
13,17,383,100
13,18,306,100
13,19,304,100
13,20,305,100
13,21,304,100
13,22,304,100
13,23,304,100
14,0,334,100
14,1,349,100
14,2,353,100
14,3,4858,58.33
14,4,3477,83.33
14,5,2794,91.67
14,6,2318,91.67
14,7,3318,75
14,8,4889,66.67
14,9,2918,83.33
14,10,1411,100
14,11,1911,91.67
14,12,2105,91.67
14,13,3184,91.67
14,14,6111,66.67
14,15,3841,91.67
14,16,2527,91.67
14,17,1453,91.67
14,18,387,100
14,19,339,100
14,20,336,100
14,21,364,100
14,22,364,100
14,23,473,100
15,0,345,100
15,1,342,100
15,2,334,100
15,3,334,100
15,4,393,100
15,5,337,100
15,6,335,100
15,7,354,100
15,8,347,100
15,9,337,100
15,10,365,100
15,11,353,100
15,12,359,100
15,13,359,100
15,14,351,100
15,15,360,100
15,16,367,100
15,17,367,100
15,18,368,100
15,19,388,100
15,20,370,100
15,21,360,100
15,22,339,100
15,23,337,100
16,0,160,100
16,1,156,100
16,2,153,100
16,3,158,100
16,4,168,100
16,5,159,100
16,6,161,100
16,7,587,100
16,8,166,100
16,9,168,100
16,10,177,100
16,11,171,100
16,12,179,100
16,13,177,100
16,14,183,100
16,15,181,100
16,16,181,100
16,17,178,100
16,18,189,100
16,19,188,100
16,20,191,100
16,21,171,100
16,22,171,100
16,23,167,100
17,0,38,100
17,1,38,100
17,2,39,100
17,3,37,100
17,4,37,100
17,5,42,100
17,6,38,100
17,7,38,100
17,8,39,100
17,9,39,100
17,10,41,100
17,11,40,100
17,12,47,100
17,13,38,100
17,14,43,100
17,15,40,100
17,16,40,100
17,17,42,100
17,18,41,100
17,19,39,100
17,20,42,100
17,21,39,100
17,22,39,100
17,23,39,100
18,0,28,100
18,1,28,100
18,2,30,100
18,3,28,100
18,4,29,100
18,5,29,100
18,6,30,100
18,7,29,100
18,8,30,100
18,9,29,100
18,10,35,100
18,11,31,100
18,12,36,100
18,13,31,100
18,14,34,100
18,15,32,100
18,16,30,100
18,17,32,100
18,18,33,100
18,19,31,100
18,20,31,100
18,21,31,100
18,22,31,100
18,23,29,100
19,0,30,100
19,1,29,100
19,2,29,100
19,3,29,100
19,4,29,100
19,5,31,100
19,6,34,100
19,7,35,100
19,8,35,100
19,9,36,100
19,10,34,100
19,11,42,100
19,12,45,100
19,13,38,100
19,14,38,100
19,15,36,100
19,16,38,100
19,17,32,100
19,18,30,100
19,19,30,100
19,20,30,100
19,21,31,100
19,22,36,100
19,23,35,100
20,0,31,100
20,1,33,100
20,2,36,100
20,3,31,100
20,4,34,100
20,5,33,100
20,6,35,100
20,7,37,100
20,8,36,100
20,9,35,100
20,10,35,100
20,11,37,100
20,12,44,100
20,13,37,100
20,14,37,100
20,15,37,100
20,16,40,100
20,17,34,100
20,18,33,100
20,19,33,100
20,20,32,100
20,21,32,100
20,22,36,100
20,23,35,100
21,0,87,100
21,1,60,100
21,2,68,100
21,3,51,100
21,4,95,100
21,5,52,100
21,6,59,100
21,7,44,100
21,8,45,100
21,9,53,100
21,10,66,100
21,11,46,100
21,12,52,100
21,13,55,100
21,14,47,100
21,15,47,100
21,16,71,100
21,17,63,100
21,18,74,100
21,19,126,100
21,20,145,100
21,21,120,100
21,22,83,100
21,23,53,100
22,0,60,100
22,1,52,100
22,2,52,100
22,3,86,100
22,4,43,100
22,5,52,100
22,6,51,100
22,7,43,100
22,8,47,100
22,9,93,100
22,10,45,100
22,11,44,100
22,12,53,100
22,13,53,100
22,14,45,100
22,15,68,100
22,16,45,100
22,17,44,100
22,18,67,100
22,19,138,100
22,20,153,100
22,21,291,100
22,22,53,100
22,23,52,100
23,0,35,100
23,1,28,100
23,2,27,100
23,3,27,100
23,4,27,100
23,5,28,100
23,6,27,100
23,7,29,100
23,8,58,100
23,9,29,100
23,10,29,100
23,11,28,100
23,12,34,100
23,13,29,100
23,14,29,100
23,15,30,100
23,16,38,100
23,17,29,100
23,18,30,100
23,19,29,100
23,20,28,100
23,21,28,100
23,22,28,100
23,23,27,100
24,0,30,100
24,1,30,100
24,2,37,100
24,3,29,100
24,4,29,100
24,5,29,100
24,6,30,100
24,7,30,100
24,8,33,100
24,9,30,100
24,10,38,100
24,11,30,100
24,12,36,100
24,13,31,100
24,14,32,100
24,15,30,100
24,16,31,100
24,17,31,100
24,18,54,100
24,19,31,100
24,20,31,100
24,21,30,100
24,22,30,100
24,23,30,100
25,0,50,100
25,1,26,100
25,2,26,100
25,3,26,100
25,4,27,100
25,5,26,100
25,6,27,100
25,7,27,100
25,8,52,100
25,9,27,100
25,10,27,100
25,11,27,100
25,12,32,100
25,13,28,100
25,14,28,100
25,15,28,100
25,16,53,100
25,17,28,100
25,18,27,100
25,19,28,100
25,20,28,100
25,21,28,100
25,22,27,100
25,23,28,100
26,0,28,100
26,1,26,100
26,2,26,100
26,3,26,100
26,4,26,100
26,5,34,100
26,6,28,100
26,7,27,100
26,8,26,100
26,9,28,100
26,10,27,100
26,11,27,100
26,12,37,100
26,13,53,100
26,14,28,100
26,15,28,100
26,16,29,100
26,17,29,100
26,18,27,100
26,19,29,100
26,20,29,100
26,21,72,100
26,22,27,100
26,23,26,100
27,0,527,100
27,1,536,100
27,2,550,100
27,3,445,100
27,4,358,100
27,5,385,100
27,6,355,100
27,7,412,100
27,8,372,100
27,9,367,100
27,10,370,100
27,11,398,100
27,12,350,100
27,13,402,100
27,14,404,100
27,15,405,100
27,16,445,100
27,17,399,100
27,18,371,100
27,19,356,100
27,20,377,100
27,21,355,100
27,22,362,100
27,23,331,100
