index,hour,latency,uptime
0,0,42,100
0,1,43,100
0,2,43,100
0,3,43,100
0,4,55,100
0,5,42,100
0,6,45,100
0,7,42,100
0,8,43,100
0,9,45,100
0,10,42,100
0,11,43,100
0,12,42,100
0,13,43,100
0,14,43,100
0,15,42,100
0,16,42,100
0,17,42,100
0,18,60,100
0,19,43,100
0,20,43,100
0,21,129,100
0,22,42,100
0,23,44,100
1,0,186,100
1,1,184,100
1,2,597,100
1,3,309,100
1,4,256,100
1,5,213,100
1,6,208,100
1,7,320,100
1,8,610,100
1,9,201,100
1,10,1017,91.67
1,11,181,100
1,12,283,100
1,13,498,100
1,14,259,100
1,15,190,100
1,16,182,100
1,17,605,100
1,18,285,100
1,19,182,100
1,20,218,100
1,21,740,100
1,22,219,100
1,23,178,100
2,0,213,100
2,1,180,100
2,2,258,100
2,3,169,100
2,4,194,100
2,5,181,100
2,6,170,100
2,7,201,100
2,8,215,100
2,9,215,100
2,10,190,100
2,11,634,100
2,12,197,100
2,13,178,100
2,14,229,100
2,15,195,100
2,16,207,100
2,17,169,100
2,18,472,100
2,19,265,100
2,20,177,100
2,21,195,100
2,22,185,100
2,23,165,100
3,0,194,100
3,1,607,100
3,2,1051,91.67
3,3,436,100
3,4,220,100
3,5,1000,91.67
3,6,421,100
3,7,539,100
3,8,214,100
3,9,312,100
3,10,285,100
3,11,184,100
3,12,195,100
3,13,182,100
3,14,176,100
3,15,210,100
3,16,183,100
3,17,198,100
3,18,209,100
3,19,206,100
3,20,267,100
3,21,227,100
3,22,277,100
3,23,178,100
4,0,198,91.67
4,1,194,91.67
4,2,203,100
4,3,386,100
4,4,221,100
4,5,171,100
4,6,361,100
4,7,193,100
4,8,190,91.67
4,9,259,100
4,10,188,100
4,11,202,100
4,12,184,100
4,13,414,100
4,14,480,100
4,15,624,100
4,16,394,100
4,17,201,100
4,18,201,100
4,19,400,100
4,20,307,91.67
4,21,204,100
4,22,224,100
4,23,169,100
5,0,230,100
5,1,300,100
5,2,197,100
5,3,172,100
5,4,218,100
5,5,236,100
5,6,179,100
5,7,273,100
5,8,193,100
5,9,629,100
5,10,193,100
5,11,258,100
5,12,996,91.67
5,13,385,100
5,14,190,100
5,15,169,100
5,16,261,100
5,17,192,100
5,18,173,100
5,19,228,100
5,20,174,100
5,21,166,100
5,22,398,100
5,23,228,100
6,0,170,100
6,1,170,100
6,2,231,100
6,3,174,100
6,4,193,100
6,5,201,100
6,6,172,100
6,7,328,100
6,8,201,100
6,9,194,100
6,10,1187,91.67
6,11,169,100
6,12,176,100
6,13,196,100
6,14,641,91.67
6,15,418,100
6,16,193,100
6,17,200,100
6,18,181,100
6,19,177,100
6,20,172,91.67
6,21,223,100
6,22,175,100
6,23,279,100
7,0,186,100
7,1,263,100
7,2,167,100
7,3,166,100
7,4,220,100
7,5,167,100
7,6,180,100
7,7,201,100
7,8,174,100
7,9,166,100
7,10,167,100
7,11,168,100
7,12,177,100
7,13,172,100
7,14,176,100
7,15,190,100
7,16,172,100
7,17,168,100
7,18,363,100
7,19,181,100
7,20,186,100
7,21,221,100
7,22,176,100
7,23,168,100
8,0,171,100
8,1,197,100
8,2,189,100
8,3,407,100
8,4,216,100
8,5,195,100
8,6,167,100
8,7,165,100
8,8,171,100
8,9,184,100
8,10,172,100
8,11,165,100
8,12,181,100
8,13,172,100
8,14,167,100
8,15,188,100
8,16,169,100
8,17,163,100
8,18,181,100
8,19,173,100
8,20,170,100
8,21,170,100
8,22,166,100
8,23,168,100
9,0,176,100
9,1,180,100
9,2,175,100
9,3,170,100
9,4,175,100
9,5,169,100
9,6,170,100
9,7,198,100
9,8,170,100
9,9,382,100
9,10,191,100
9,11,169,100
9,12,179,100
9,13,166,100
9,14,190,100
9,15,171,100
9,16,178,100
9,17,162,100
9,18,169,100
9,19,175,100
9,20,267,100
9,21,186,100
9,22,411,100
9,23,167,100
10,0,306,100
10,1,310,100
10,2,310,100
10,3,307,100
10,4,339,100
10,5,305,100
10,6,304,100
10,7,308,100
10,8,312,100
10,9,309,100
10,10,307,100
10,11,305,100
10,12,310,100
10,13,308,100
10,14,306,100
10,15,307,100
10,16,310,100
10,17,304,100
10,18,305,100
10,19,305,100
10,20,313,100
10,21,307,100
10,22,303,100
10,23,304,100
11,0,304,100
11,1,307,100
11,2,306,100
11,3,304,100
11,4,344,100
11,5,307,100
11,6,306,100
11,7,304,100
11,8,304,100
11,9,303,100
11,10,303,100
11,11,304,100
11,12,304,100
11,13,302,100
11,14,302,100
11,15,302,100
11,16,306,100
11,17,304,100
11,18,304,100
11,19,304,100
11,20,314,100
11,21,307,100
11,22,303,100
11,23,303,100
12,0,910,100
12,1,328,100
12,2,330,100
12,3,335,100
12,4,1023,100
12,5,368,100
12,6,330,100
12,7,922,100
12,8,324,100
12,9,323,100
12,10,322,100
12,11,323,100
12,12,416,100
12,13,395,100
12,14,408,100
12,15,326,100
12,16,353,100
12,17,1149,91.67
12,18,415,100
12,19,340,100
12,20,379,100
12,21,348,100
12,22,340,100
12,23,332,100
13,0,307,100
13,1,307,100
13,2,306,100
13,3,304,100
13,4,337,100
13,5,303,100
13,6,303,100
13,7,305,100
13,8,307,100
13,9,305,100
13,10,305,100
13,11,306,100
13,12,305,100
13,13,307,100
13,14,305,100
13,15,308,100
13,16,305,100
13,17,308,100
13,18,302,100
13,19,317,100
13,20,306,100
13,21,306,100
13,22,304,100
13,23,309,100
14,0,341,100
14,1,371,100
14,2,366,100
14,3,366,100
14,4,1119,100
14,5,1082,100
14,6,394,100
14,7,357,100
14,8,344,100
14,9,358,100
14,10,437,100
14,11,424,100
14,12,371,100
14,13,1565,91.67
14,14,372,100
14,15,675,100
14,16,362,100
14,17,408,100
14,18,363,100
14,19,374,100
14,20,373,100
14,21,371,100
14,22,361,100
14,23,652,100
15,0,287,100
15,1,284,100
15,2,292,100
15,3,290,100
15,4,298,100
15,5,302,100
15,6,285,100
15,7,293,100
15,8,292,100
15,9,292,100
15,10,295,100
15,11,298,100
15,12,308,100
15,13,321,100
15,14,366,100
15,15,346,100
15,16,375,100
15,17,448,100
15,18,405,100
15,19,409,100
15,20,376,100
15,21,391,100
15,22,323,100
15,23,297,100
16,0,230,100
16,1,228,100
16,2,226,100
16,3,226,100
16,4,236,100
16,5,228,100
16,6,243,100
16,7,251,100
16,8,246,100
16,9,264,100
16,10,253,100
16,11,254,100
16,12,272,100
16,13,257,100
16,14,263,100
16,15,289,100
16,16,253,100
16,17,262,100
16,18,269,100
16,19,206,100
16,20,209,100
16,21,226,100
16,22,221,100
16,23,207,100
17,0,30,100
17,1,30,100
17,2,30,100
17,3,29,100
17,4,34,100
17,5,31,100
17,6,34,100
17,7,32,100
17,8,34,100
17,9,33,100
17,10,32,100
17,11,33,100
17,12,35,100
17,13,274,100
17,14,1218,100
17,15,1193,91.67
17,16,1361,91.67
17,17,236,100
17,18,663,100
17,19,2881,83.33
17,20,2520,83.33
17,21,181,100
17,22,38,100
17,23,39,100
18,0,37,100
18,1,37,100
18,2,36,100
18,3,36,100
18,4,44,100
18,5,39,100
18,6,37,100
18,7,40,100
